X	Y	Z	FIELD_VALUE
0.1064832175	0.5806815160	0.3420198612	0.0039063962
0.1087771053	0.5846539384	0.3443562486	0.0038599885
0.1110160588	0.5886361316	0.3467290091	0.0038128620
0.1131933357	0.5926286645	0.3491414587	0.0037661690
0.1153003516	0.5966319932	0.3515980033	0.0037210341
0.1173261601	0.6006462097	0.3541045812	0.0036785698
0.1192564541	0.6046705998	0.3566695406	0.0036398527
0.1210718789	0.6087028048	0.3593051283	0.0036059201
0.1227451763	0.6127368480	0.3620304428	0.0035777087
0.1242757635	0.6167607860	0.3648528520	0.0035561157
0.1255381809	0.6207440395	0.3678596378	0.0035419479
0.1265637953	0.6255082856	0.3719652660	0.0035355544
0.1298770807	0.6293168090	0.3690707935	0.0035475891
0.1328395806	0.6323910749	0.3661944676	0.0035756153
0.1358042771	0.6354261163	0.3632790146	0.0036165601
0.1387699514	0.6384358355	0.3603384138	0.0036676999
0.1417356258	0.6414455548	0.3573978130	0.0037267368
0.1447014910	0.6444468860	0.3544488433	0.0037917080
0.1476673784	0.6474422883	0.3514938740	0.0038609126
0.1506331700	0.6504331542	0.3485342171	0.0039328638
0.1535987664	0.6534203467	0.3455706573	0.0040062312
0.1565640881	0.6564044467	0.3426037091	0.0040797439
0.1595290403	0.6593858402	0.3396336724	0.0041522445
0.1624935459	0.6623648147	0.3366607639	0.0042227940
0.1654575050	0.6653415546	0.3336850734	0.0042903338
0.1684207911	0.6683161302	0.3307065499	0.0043539664
0.1713824784	0.6712869781	0.3277227203	0.0044127062
0.1743441656	0.6742578260	0.3247388907	0.0044657317
0.1773048772	0.6772267089	0.3217521386	0.0045122577
0.1802644823	0.6801936238	0.3187623358	0.0045515527
0.1832228525	0.6831585572	0.3157693468	0.0045829889
0.1861799046	0.6861215463	0.3127731316	0.0046059377
0.1891360475	0.6890832263	0.3097747257	0.0046199560
0.1920880922	0.6920398150	0.3067672711	0.0046246872
0.1950401368	0.6949964036	0.3037598164	0.0046199022
0.1979870695	0.6979471027	0.3007415835	0.0046055418
0.2009319510	0.7008955853	0.2977191853	0.0045816116
0.2038735886	0.7038405972	0.2946902514	0.0045483589
0.2068113430	0.7067815206	0.2916535862	0.0045061691
0.2097445345	0.7097177103	0.2886079426	0.0044556258
0.2126724002	0.7126484405	0.2855519337	0.0043973920
0.2156002660	0.7155791707	0.2824959248	0.0043323840
0.2185163066	0.7184978938	0.2794172027	0.0042616519
0.2214238372	0.7214080771	0.2763223899	0.0041864020
0.2243212573	0.7243081637	0.2732086749	0.0041080115
0.2272063429	0.7271959761	0.2700721819	0.0040279575
0.2300760980	0.7300685725	0.2669077763	0.0039478829
0.2329263146	0.7329218135	0.2637083938	0.0038695842
0.2357507657	0.7357495660	0.2604638508	0.0037950229
0.2385395619	0.7385420806	0.2571585149	0.0037262237
0.2412752926	0.7412821846	0.2537661153	0.0036654524
0.2439934699	0.7440049583	0.2503457670	0.0036151219
0.2465190305	0.7465375471	0.2466432941	0.0035777702
0.2488503732	0.7488784568	0.2426954149	0.0035558829
0.2499653355	0.7500130188	0.2389190640	0.0035506029
0.2482263280	0.7517560453	0.2374404440	0.0035527092
0.2451986076	0.7547891770	0.2345884643	0.0035659296
0.2422065232	0.7577854123	0.2316608761	0.0035890556
0.2392376722	0.7607576579	0.2286855698	0.0036196661
0.2362844493	0.7637137864	0.2256788198	0.0036555952
0.2333437982	0.7666570103	0.2226471912	0.0036948274
0.2304146054	0.7695885398	0.2195932214	0.0037355028
0.2275056636	0.7724995747	0.2165005364	0.0037758984
0.2245967218	0.7754106096	0.2134078514	0.0038145279
0.2216986341	0.7783107050	0.2102947657	0.0038499640
0.2188116737	0.7811996231	0.2071610174	0.0038809642
0.2159361263	0.7840771075	0.2040063259	0.0039064240
0.2130718047	0.7869433729	0.2008312744	0.0039254604
0.2102154995	0.7898016296	0.1976418142	0.0039372959
0.2073891813	0.7926300379	0.1943994695	0.0039413336
0.2045628632	0.7954584463	0.1911571248	0.0039371644
0.2017704356	0.7982531867	0.1878567397	0.0039245449
0.1989903549	0.8010356729	0.1845356421	0.0039033546
0.1962277416	0.8038008580	0.1811856441	0.0038736967
0.1934859626	0.8065454037	0.1778017286	0.0038357564
0.1907668596	0.8092674992	0.1743815763	0.0037898723
0.1880723309	0.8119652777	0.1709229243	0.0037365006
0.1854044768	0.8146366720	0.1674233566	0.0036761825
0.1827366227	0.8173080664	0.1639237889	0.0036095922
0.1801225905	0.8199262432	0.1603442983	0.0035374521
0.1775436621	0.8225097300	0.1567144922	0.0034605642
0.1750017655	0.8250566307	0.1530330759	0.0033797417
0.1725004202	0.8275634732	0.1492967971	0.0032958775
0.1700440095	0.8300259266	0.1455016506	0.0032098362
0.1676379376	0.8324386445	0.1416428454	0.0031225657
0.1652890760	0.8347948173	0.1377144785	0.0030350135
0.1630064402	0.8370854961	0.1337090907	0.0029481204
0.1608022465	0.8392985334	0.1296170540	0.0028628952
0.1586934485	0.8414170420	0.1254259134	0.0027802769
0.1565846505	0.8435355506	0.1212347729	0.0027013094
0.1546995450	0.8454320535	0.1168358615	0.0026268549
0.1530034400	0.8471405184	0.1122855710	0.0025576905
0.1515529217	0.8486041326	0.1075680932	0.0024943098
0.1504262764	0.8497441131	0.1026760709	0.0024368821
0.1497047313	0.8504782927	0.0976321517	0.0023849276
0.1494345412	0.8507591273	0.0924990341	0.0023374235
0.1495938413	0.8506073325	0.0873558494	0.0022930088
0.1501027090	0.8501023078	0.0822581272	0.0022503700
0.1508636225	0.8493417546	0.0772239106	0.0022086250
0.1517920143	0.8484108364	0.0722467380	0.0021672538
0.1527204061	0.8474799183	0.0672695654	0.0021260142
0.1538467612	0.8463470063	0.0623758345	0.0020847463
0.1550079893	0.8451782834	0.0574987038	0.0020435022
0.1561866220	0.8439917665	0.0526300520	0.0020024183
0.1573754796	0.8427949659	0.0477664060	0.0019617096
0.1585717756	0.8415908696	0.0429063859	0.0019216636
0.1597752907	0.8403798070	0.0380498803	0.0018826355
0.1609875350	0.8391603131	0.0331976576	0.0018450439
0.1622114390	0.8379294560	0.0283512344	0.0018093665
0.1634514754	0.8366827245	0.0235129767	0.0017761366
0.1647141444	0.8354135455	0.0186864232	0.0017459602
0.1659768134	0.8341443666	0.0138598696	0.0017194351
0.1673003725	0.8328144223	0.0090661021	0.0016972632
0.1686869103	0.8314211879	0.0043082478	0.0016801742
0.1701936938	0.8299066807	-0.0003754088	0.0016689341
0.1721695158	0.8279178776	-0.0054793388	0.0016643006
0.1768716248	0.8231831425	-0.0079043612	0.0016714580
0.1804237607	0.8196189867	-0.0089905892	0.0016847012
0.1840084986	0.8160259448	-0.0098510956	0.0017035203
0.1876169306	0.8124122349	-0.0105000070	0.0017269342
0.1912253627	0.8087985249	-0.0111489185	0.0017540196
0.1948413428	0.8051783328	-0.0117143069	0.0017839578
0.1984626798	0.8015535509	-0.0122119433	0.0018159891
0.2020880286	0.7979253333	-0.0126520011	0.0018494042
0.2057164832	0.7942944554	-0.0130416290	0.0018835334
0.2093473917	0.7906614744	-0.0133861855	0.0019177403
0.2129802628	0.7870268108	-0.0136898884	0.0019514275
0.2166147071	0.7833907992	-0.0139563511	0.0019839968
0.2202504241	0.7797536971	-0.0141883362	0.0020149074
0.2238871722	0.7761157195	-0.0143882092	0.0020436627
0.2275299768	0.7724812934	-0.0145354839	0.0020697463
0.2311727813	0.7688468674	-0.0146827586	0.0020927535
0.2348216935	0.7652176798	-0.0148060652	0.0021122810
0.2384845719	0.7616020168	-0.0149112780	0.0021280104
0.2421829328	0.7580224959	-0.0150109006	0.0021396547
0.2459789687	0.7545479705	-0.0151471050	0.0021471338
0.2503950560	0.7519566600	-0.0156800687	0.0021513565
0.2500000000	0.7500000000	-0.0231100000	0.0021823895
