X	Y	Z	FIELD_VALUE
-0.0210626631	0.1902701602	-0.1266237340	0.0019173948
-0.0198250381	0.1886039441	-0.1313346549	0.0018762616
-0.0184695855	0.1869078121	-0.1360022723	0.0018366867
-0.0170079468	0.1851849120	-0.1406278527	0.0017991430
-0.0155463080	0.1834620118	-0.1452534332	0.0017641751
-0.0139062437	0.1816924861	-0.1498009309	0.0017323842
-0.0121943813	0.1798977744	-0.1543119512	0.0017044751
-0.0104269280	0.1780716491	-0.1587887964	0.0016812538
-0.0086259244	0.1761973746	-0.1632322464	0.0016636823
-0.0068310190	0.1742456744	-0.1676447228	0.0016528307
-0.0054334112	0.1724052669	-0.1712754654	0.0016498027
-0.0006072389	0.1705418365	-0.1694393721	0.0016539434
0.0040855304	0.1690296764	-0.1679588129	0.0016648076
0.0088491518	0.1676361835	-0.1665924835	0.0016815870
0.0136478729	0.1663066413	-0.1652865889	0.0017035137
0.0184784560	0.1650390214	-0.1640378401	0.0017298471
0.0233090392	0.1637714016	-0.1627890913	0.0017599140
0.0281509800	0.1625268309	-0.1615613208	0.0017930874
0.0330008536	0.1612987398	-0.1603483551	0.0018287706
0.0378563969	0.1600825976	-0.1591460802	0.0018664303
0.0427161998	0.1588754315	-0.1579519975	0.0019055887
0.0475796190	0.1576757094	-0.1567651581	0.0019458270
0.0524469250	0.1564836658	-0.1555865438	0.0019867899
0.0573197080	0.1553021739	-0.1544199977	0.0020281896
0.0622017178	0.1541386311	-0.1532741725	0.0020698112
0.0671014390	0.1530110056	-0.1521687491	0.0021115189
0.0720862989	0.1520847091	-0.1512777310	0.0021532636
0.0770711589	0.1511584126	-0.1503867129	0.0021952146
0.0821129051	0.1504017201	-0.1496732849	0.0022376217
0.0872161810	0.1498985700	-0.1492214200	0.0022810172
0.0923608429	0.1497441024	-0.1491246668	0.0023262894
0.0974909693	0.1500143243	-0.1494556513	0.0023747345
0.1025300965	0.1507281979	-0.1502291811	0.0024276681
0.1074190930	0.1518400484	-0.1513963439	0.0024860585
0.1121369303	0.1532715927	-0.1528773773	0.0025503464
0.1166906884	0.1549473464	-0.1545966517	0.0026203436
0.1210952739	0.1568125012	-0.1564996995	0.0026955525
0.1252937730	0.1589037975	-0.1586209851	0.0027751986
0.1294922721	0.1609950938	-0.1607422707	0.0028584256
0.1335920821	0.1631833050	-0.1629567813	0.0029441947
0.1376053222	0.1654514785	-0.1652480821	0.0030315719
0.1415414065	0.1677873226	-0.1676043166	0.0031195538
0.1454076603	0.1701817174	-0.1700167266	0.0032072036
0.1492099054	0.1726276693	-0.1724786404	0.0032935777
0.1529528843	0.1751196644	-0.1749848000	0.0033777319
0.1566405767	0.1776532127	-0.1775309392	0.0034588047
0.1602762232	0.1802246989	-0.1801136317	0.0035359067
0.1638611027	0.1828321319	-0.1827310159	0.0036082272
0.1673653044	0.1854946312	-0.1854016778	0.0036749676
0.1708695061	0.1881571305	-0.1880723398	0.0037354081
0.1743323954	0.1908469054	-0.1907694264	0.0037888772
0.1777564068	0.1935617932	-0.1934908777	0.0038348365
0.1811438239	0.1962998399	-0.1962348298	0.0038728323
0.1844969883	0.1990591514	-0.1989994737	0.0039025290
0.1878209674	0.2018362913	-0.2017814557	0.0039237439
0.1911240245	0.2046260165	-0.2045757381	0.0039363762
0.1943684751	0.2074502692	-0.2074037949	0.0039405492
0.1976129256	0.2102745219	-0.2102318516	0.0039365086
0.2008039748	0.2131293052	-0.2130898552	0.0039246658
0.2039804674	0.2159922677	-0.2159558817	0.0039056202
0.2071370382	0.2188662680	-0.2188328507	0.0038801512
0.2102721413	0.2217520685	-0.2217214579	0.0038491441
0.2133862226	0.2246492772	-0.2246213625	0.0038137052
0.2164796217	0.2275575714	-0.2275322857	0.0037750790
0.2195522699	0.2304768490	-0.2304541718	0.0037346937
0.2226249182	0.2333961266	-0.2333760579	0.0036940383
0.2256577303	0.2363361189	-0.2363187205	0.0036548374
0.2286643336	0.2392894547	-0.2392748856	0.0036189521
0.2316390288	0.2422587521	-0.2422472967	0.0035883997
0.2345656732	0.2452515677	-0.2452437239	0.0035653476
0.2374119690	0.2482823961	-0.2482790899	0.0035522183
0.2388642508	0.2500000000	-0.2500000000	0.0035501700
0.2374119690	0.2517176039	-0.2517209101	0.0035522183
0.2345656732	0.2547484323	-0.2547562761	0.0035653476
0.2316390288	0.2577412479	-0.2577527033	0.0035883997
0.2286643336	0.2607105453	-0.2607251144	0.0036189521
0.2256577303	0.2636638811	-0.2636812795	0.0036548374
0.2226249182	0.2666038734	-0.2666239421	0.0036940383
0.2195522699	0.2695231510	-0.2695458282	0.0037346937
0.2164796217	0.2724424286	-0.2724677143	0.0037750790
0.2133862226	0.2753507228	-0.2753786375	0.0038137052
0.2102721413	0.2782479315	-0.2782785421	0.0038491441
0.2071370382	0.2811337320	-0.2811671493	0.0038801512
0.2039804674	0.2840077323	-0.2840441183	0.0039056202
0.2008039748	0.2868706948	-0.2869101448	0.0039246658
0.1976129256	0.2897254781	-0.2897681484	0.0039365086
0.1943684751	0.2925497308	-0.2925962051	0.0039405492
0.1911240245	0.2953739835	-0.2954242619	0.0039363762
0.1878209674	0.2981637087	-0.2982185443	0.0039237439
0.1844969883	0.3009408486	-0.3010005263	0.0039025290
0.1811438239	0.3037001601	-0.3037651702	0.0038728323
0.1777564068	0.3064382068	-0.3065091223	0.0038348365
0.1743323954	0.3091530946	-0.3092305736	0.0037888772
0.1708695061	0.3118428695	-0.3119276602	0.0037354081
0.1673653044	0.3145053688	-0.3145983222	0.0036749676
0.1638611027	0.3171678681	-0.3172689841	0.0036082272
0.1602762232	0.3197753011	-0.3198863683	0.0035359067
0.1566405767	0.3223467873	-0.3224690608	0.0034588047
0.1529528843	0.3248803356	-0.3250152000	0.0033777319
0.1492099054	0.3273723307	-0.3275213596	0.0032935777
0.1454076603	0.3298182826	-0.3299832734	0.0032072036
0.1415414065	0.3322126774	-0.3323956834	0.0031195538
0.1376053222	0.3345485215	-0.3347519179	0.0030315719
0.1335920821	0.3368166950	-0.3370432187	0.0029441947
0.1294922721	0.3390049062	-0.3392577293	0.0028584256
0.1252937730	0.3410962025	-0.3413790149	0.0027751986
0.1210952739	0.3431874988	-0.3435003005	0.0026955525
0.1166906884	0.3450526536	-0.3454033483	0.0026203436
0.1121369303	0.3467284073	-0.3471226227	0.0025503464
0.1074190930	0.3481599516	-0.3486036561	0.0024860585
0.1025300965	0.3492718021	-0.3497708189	0.0024276681
0.0974909693	0.3499856757	-0.3505443487	0.0023747345
0.0923608429	0.3502558976	-0.3508753332	0.0023262894
0.0872161810	0.3501014300	-0.3507785800	0.0022810172
0.0821129051	0.3495982799	-0.3503267151	0.0022376217
0.0770711589	0.3488415874	-0.3496132871	0.0021952146
0.0720862989	0.3479152909	-0.3487222690	0.0021532636
0.0671014390	0.3469889944	-0.3478312509	0.0021115189
0.0622017178	0.3458613689	-0.3467258275	0.0020698112
0.0573197080	0.3446978261	-0.3455800023	0.0020281896
0.0524469250	0.3435163342	-0.3444134562	0.0019867899
0.0475796190	0.3423242906	-0.3432348419	0.0019458270
0.0427161998	0.3411245685	-0.3420480025	0.0019055887
0.0378563969	0.3399174024	-0.3408539198	0.0018664303
0.0330008536	0.3387012602	-0.3396516449	0.0018287706
0.0281509800	0.3374731691	-0.3384386792	0.0017930874
0.0233090392	0.3362285984	-0.3372109087	0.0017599140
0.0184784560	0.3349609786	-0.3359621599	0.0017298471
0.0136478729	0.3336933587	-0.3347134111	0.0017035137
0.0088491518	0.3323638165	-0.3334075165	0.0016815870
0.0040855304	0.3309703236	-0.3320411871	0.0016648076
-0.0006072389	0.3294581635	-0.3305606279	0.0016539434
-0.0054334112	0.3275947331	-0.3287245346	0.0016498027
-0.0068226535	0.3255905718	-0.3265182038	0.0016513685
-0.0081349575	0.3221607543	-0.3229105761	0.0016598575
-0.0091713989	0.3186606887	-0.3192806866	0.0016747828
-0.0099363395	0.3151036744	-0.3156388076	0.0016950904
-0.0106579902	0.3115387052	-0.3119958717	0.0017197781
-0.0112804362	0.3079570029	-0.3083510484	0.0017479620
-0.0118257830	0.3043637635	-0.3047052296	0.0017788296
-0.0123073346	0.3007620122	-0.3010588255	0.0018116301
-0.0127339630	0.2971537102	-0.2974120581	0.0018456613
-0.0131120364	0.2935402273	-0.2937650635	0.0018802593
-0.0134462740	0.2899225649	-0.2901179316	0.0019147925
-0.0137391870	0.2863014054	-0.2864707171	0.0019486686
-0.0139683337	0.2826757270	-0.2828234284	0.0019812940
-0.0141974805	0.2790500486	-0.2791761396	0.0020121332
-0.0143944453	0.2754224271	-0.2755289032	0.0020406957
-0.0145610718	0.2717932038	-0.2718817479	0.0020664711
-0.0146988595	0.2681627246	-0.2682346390	0.0020890641
-0.0148105064	0.2645312776	-0.2645875999	0.0021080798
-0.0148973093	0.2608990893	-0.2609406229	0.0021232100
-0.0149611742	0.2572663678	-0.2572937032	0.0021341751
-0.0150104745	0.2536333433	-0.2536468594	0.0021408672
-0.0150104745	0.2500000000	-0.2500000000	0.0021431039
-0.0231100000	0.2500000000	-0.2500000000	0.0021753860
