X	Y	Z	FIELD_VALUE
0.0470727524	-0.2070754259	0.7070754259	0.0032204063
0.0446540939	-0.2102887464	0.7102887464	0.0031087251
0.0422318284	-0.2135007083	0.7135007083	0.0029969239
0.0398054582	-0.2167111206	0.7167111206	0.0028861824
0.0373747301	-0.2199198842	0.7199198842	0.0027777567
0.0349440020	-0.2231286479	0.7231286479	0.0026729618
0.0325053531	-0.2263344051	0.7263344051	0.0025732071
0.0300630299	-0.2295387635	0.7295387635	0.0024799622
0.0276188940	-0.2327424307	0.7327424307	0.0023947109
0.0251761716	-0.2359466368	0.7359466368	0.0023191661
0.0227410548	-0.2391537363	0.7391537363	0.0022550669
0.0203266114	-0.2423686414	0.7423686414	0.0022043751
0.0179428807	-0.2455949858	0.7455949858	0.0021692710
0.0156852663	-0.2488663727	0.7488663727	0.0021522324
0.0231100000	-0.2500000000	0.7500000000	0.0021831925
