X	Y	Z	FIELD_VALUE
-0.1942488899	0.2073149472	0.2073205013	0.0039466951
-0.1974955728	0.2101398411	0.2101453538	0.0039426585
-0.2006886461	0.2129951230	0.2130005972	0.0039308225
-0.2038671339	0.2158585302	0.2158639662	0.0039117793
-0.2070256713	0.2187329545	0.2187383520	0.0038863004
-0.2101627330	0.2216191142	0.2216244728	0.0038552640
-0.2132787978	0.2245166254	0.2245219435	0.0038197692
-0.2163742498	0.2274251684	0.2274304349	0.0037810533
-0.2194490773	0.2303446327	0.2303498409	0.0037405276
-0.2225239048	0.2332640969	0.2332692469	0.0036996936
-0.2255592838	0.2362041329	0.2362092181	0.0036602600
-0.2285689255	0.2391573733	0.2391623850	0.0036240807
-0.2315475087	0.2421263236	0.2421312473	0.0035931657
-0.2344799111	0.2451181834	0.2451229958	0.0035696741
-0.2373272562	0.2481508665	0.2481555238	0.0035560198
-0.2389165686	0.2499997732	0.2500043081	0.0035536298
-0.2373302759	0.2518474979	0.2518519762	0.0035560152
-0.2344817335	0.2548795756	0.2548839851	0.0035696635
-0.2315493950	0.2578714367	0.2578757948	0.0035931508
-0.2285708522	0.2608403846	0.2608447001	0.0036240631
-0.2255612408	0.2637936224	0.2637979006	0.0036602409
-0.2225258872	0.2667336562	0.2667379001	0.0036996743
-0.2194510793	0.2696531183	0.2696573289	0.0037405089
-0.2163762714	0.2725725804	0.2725767578	0.0037810269
-0.2132808343	0.2754811226	0.2754852659	0.0038197456
-0.2101647791	0.2783786370	0.2783827435	0.0038552435
-0.2070277225	0.2812648018	0.2812688649	0.0038862830
-0.2038691841	0.2841392371	0.2841432386	0.0039117744
-0.2006906985	0.2870026712	0.2870065831	0.0039308196
-0.1974976454	0.2898579615	0.2898618408	0.0039426569
-0.1942509858	0.2926828691	0.2926867065	0.0039466940
-0.1910043262	0.2955077767	0.2955115721	0.0039425270
-0.1876987648	0.2982983260	0.2983020677	0.0039299169
-0.1843721527	0.3010763416	0.3010800253	0.0039087474
-0.1810161630	0.3038366370	0.3038402553	0.0038791254
-0.1776256790	0.3065757786	0.3065793225	0.0038412395
-0.1741983227	0.3092918839	0.3092953431	0.0037954305
-0.1707317706	0.3119830086	0.3119863711	0.0037421567
-0.1672235429	0.3146469995	0.3146502514	0.0036819603
-0.1637153153	0.3173109905	0.3173141318	0.0036155159
-0.1601256517	0.3199201874	0.3199231880	0.0035435455
-0.1564846845	0.3224936057	0.3224964434	0.0034668496
-0.1527910751	0.3250292489	0.3250318980	0.0033862394
-0.1490414954	0.3275234933	0.3275259238	0.0033026048
-0.1452318598	0.3299718285	0.3299740043	0.0032168063
-0.1413572960	0.3323686964	0.3323705743	0.0031297871
-0.1374118465	0.3347070540	0.3347085818	0.0030424880
-0.1333879665	0.3369776304	0.3369787447	0.0029558423
-0.1292760334	0.3391679413	0.3391685648	0.0028708479
-0.1250636998	0.3412607224	0.3412607600	0.0027884305
-0.1208513663	0.3433535035	0.3433529551	0.0027096193
-0.1164297012	0.3452179919	0.3452166419	0.0026352516
-0.1118571486	0.3468906810	0.3468883600	0.0025660738
-0.1071199347	0.3483159693	0.3483124826	0.0025025441
-0.1022134662	0.3494183242	0.3494134582	0.0024448000
-0.0971623271	0.3501215242	0.3501150787	0.0023923495
-0.0920277686	0.3503841786	0.3503760157	0.0023441968
-0.0868846204	0.3502288637	0.3502189437	0.0022990404
-0.0817851372	0.3497316970	0.3497200807	0.0022556275
-0.0767467948	0.3489855380	0.3489723379	0.0022131237
-0.0717640361	0.3480716999	0.3480570330	0.0021710088
-0.0667812774	0.3471578617	0.3471417280	0.0021290607
-0.0618811421	0.3460428304	0.3460254190	0.0020871254
-0.0569984513	0.3448901676	0.3448715267	0.0020452601
-0.0521250432	0.3437180347	0.3436981706	0.0020036073
-0.0472573317	0.3425341465	0.3425130290	0.0019623884
-0.0423938131	0.3413417093	0.3413192752	0.0019218970
-0.0375342682	0.3401412507	0.3401174059	0.0018824943
-0.0326793817	0.3389314723	0.3389060922	0.0018446045
-0.0278306135	0.3377095732	0.3376825004	0.0018087108
-0.0229903020	0.3364711321	0.3364421716	0.0017753708
-0.0181619977	0.3352096119	0.3351785213	0.0017451182
-0.0133336935	0.3339480918	0.3339148710	0.0017186723
-0.0085389402	0.3326244731	0.3325885445	0.0016966620
-0.0037811442	0.3312360827	0.3311969567	0.0016798424
0.0009052690	0.3297316737	0.3296886292	0.0016689856
0.0056586643	0.3278674370	0.3278196757	0.0016649044
0.0066892358	0.3304600580	0.3263990591	0.0016665785
0.0085308390	0.3348270478	0.3243894160	0.0016760626
0.0103716386	0.3392533304	0.3225131840	0.0016928298
0.0122024248	0.3436931916	0.3206593713	0.0017157571
0.0139888965	0.3481669456	0.3188442099	0.0017438780
0.0157145672	0.3526754314	0.3170563666	0.0017763305
0.0173666436	0.3572205218	0.3152918370	0.0018123997
0.0189338253	0.3618043288	0.3135501648	0.0018514628
0.0204055455	0.3664287911	0.3118328542	0.0018929858
0.0217716408	0.3710954781	0.3101427111	0.0019365028
0.0230204097	0.3758061624	0.3084841586	0.0019816372
0.0240317552	0.3805978234	0.3068973591	0.0020280737
0.0250431008	0.3853894844	0.3053105597	0.0020755431
0.0259236435	0.3902208667	0.3037668118	0.0021237920
0.0266716854	0.3950894032	0.3022706326	0.0021725994
0.0272888728	0.3999918868	0.3008265060	0.0022218022
0.0277807581	0.4049248193	0.2994390645	0.0022712534
0.0281570909	0.4098849432	0.2981138054	0.0023208291
0.0284392284	0.4148681710	0.2968534063	0.0023704194
0.0286517861	0.4198721402	0.2956634991	0.0024199604
0.0288279936	0.4248955284	0.2945520637	0.0024694259
0.0290112776	0.4299378686	0.2935312892	0.0025188365
0.0292566739	0.4349984707	0.2926197773	0.0025682843
0.0296306258	0.4400739895	0.2918451572	0.0026179848
0.0302067000	0.4451542886	0.2912456019	0.0026683401
0.0310551810	0.4502176013	0.2908665076	0.0027199804
0.0322260907	0.4552292142	0.2907504305	0.0027737423
0.0337339759	0.4601482798	0.2909231821	0.0028305456
0.0357694807	0.4648271048	0.2916058858	0.0028912463
0.0378049856	0.4695059297	0.2922885894	0.0029564862
0.0400551362	0.4740454093	0.2932000248	0.0030260853
0.0424697764	0.4784559102	0.2943035473	0.0030997548
0.0450062849	0.4827543994	0.2955644528	0.0031768554
0.0476311642	0.4869593852	0.2969532905	0.0032564934
0.0503189717	0.4910881894	0.2984464195	0.0033375956
0.0530505262	0.4951558778	0.3000254347	0.0034190446
0.0558112510	0.4991751153	0.3016761605	0.0034995993
0.0585899775	0.5031563586	0.3033876358	0.0035780413
0.0613780175	0.5071081321	0.3051514632	0.0036531611
0.0641684757	0.5110373846	0.3069611826	0.0037237855
0.0669557937	0.5149497676	0.3088118272	0.0037888379
0.0697354187	0.5188498756	0.3106995798	0.0038472938
0.0725035227	0.5227414272	0.3126216084	0.0038982777
0.0752568551	0.5266273739	0.3145759231	0.0039410193
0.0779917128	0.5305096879	0.3165631219	0.0039748593
0.0807066874	0.5343919322	0.3185775347	0.0039993451
0.0834109207	0.5382749698	0.3206048257	0.0040141420
0.0860691043	0.5421581835	0.3226918041	0.0040190940
0.0887272879	0.5460413972	0.3247787825	0.0040141747
0.0913335960	0.5499268369	0.3269261723	0.0039995388
0.0939252002	0.5538147244	0.3290868866	0.0039755001
0.0964868113	0.5577065250	0.3312761339	0.0039424601
0.0990166142	0.5615997589	0.3334995536	0.0039009700
0.1015144372	0.5654943012	0.3357565843	0.0038516985
0.1039790861	0.5693894039	0.3380488426	0.0037953947
0.1064091574	0.5732840483	0.3403784919	0.0037328795
0.1088031258	0.5771769214	0.3427481378	0.0036650370
0.1111580009	0.5810663220	0.3451622408	0.0035927475
0.1134723949	0.5849502082	0.3476239020	0.0035169554
0.1157443310	0.5888260613	0.3501372338	0.0034385864
0.1179714617	0.5926907151	0.3527072740	0.0033585605
0.1201512008	0.5965401408	0.3553400343	0.0032777475
0.1223309399	0.6003895665	0.3579727946	0.0031970079
0.1244154671	0.6041995829	0.3607367208	0.0031171012
0.1264435443	0.6079762999	0.3635869979	0.0030387272
0.1284133482	0.6117096861	0.3665336006	0.0029625622
0.1303225683	0.6153862908	0.3695894513	0.0028891057
0.1321693786	0.6189888741	0.3727693024	0.0028188869
0.1339525402	0.6224958295	0.3760892972	0.0027521666
0.1356716603	0.6258807782	0.3795660077	0.0026891654
0.1373272384	0.6291133239	0.3832143603	0.0026299286
0.1389206147	0.6321615826	0.3870445089	0.0025743725
0.1404540017	0.6349968048	0.3910583608	0.0025222331
0.1419873887	0.6378320270	0.3950722126	0.0024731961
0.1434088750	0.6402195573	0.3994057843	0.0024267193
0.1447805594	0.6423632005	0.4038806075	0.0023821990
0.1461103674	0.6442899186	0.4084653796	0.0023390845
0.1474059584	0.6460343314	0.4131322025	0.0022969296
0.1486746144	0.6476336887	0.4178580183	0.0022553544
0.1499225765	0.6491223159	0.4226253391	0.0022140325
0.1511550382	0.6505289816	0.4274214935	0.0021728442
0.1523760700	0.6518762172	0.4322375920	0.0021316469
0.1535888081	0.6531809301	0.4370674737	0.0020903927
0.1547958738	0.6544557040	0.4419067620	0.0020491436
0.1560029394	0.6557304780	0.4467460503	0.0020080307
0.1572036904	0.6569663395	0.4515969895	0.0019672593
0.1584052620	0.6581946790	0.4564496357	0.0019271074
0.1596102088	0.6594206384	0.4613020469	0.0018879212
0.1608214500	0.6606487725	0.4661523405	0.0018501109
0.1620425474	0.6618837807	0.4709984156	0.0018141465
0.1632780825	0.6631310597	0.4758376836	0.0017805537
0.1645342335	0.6643973944	0.4806666844	0.0017499317
0.1658197697	0.6656920355	0.4854804219	0.0017228708
0.1671487356	0.6670294651	0.4902706097	0.0017000666
0.1685010803	0.6683901691	0.4950476816	0.0016822431
0.1699900736	0.6698877687	0.4997424511	0.0016701627
0.1721669792	0.6720795885	0.5054811974	0.0016643821
0.1769007976	0.6768462394	0.5079218764	0.0016716338
0.1804609063	0.6804175496	0.5089573169	0.0016849388
0.1840438143	0.6840090181	0.5098318977	0.0017038127
0.1876434403	0.6876150658	0.5105666627	0.0017272699
0.1912533411	0.6912299913	0.5112004590	0.0017543874
0.1948701947	0.6948508973	0.5117555959	0.0017843514
0.1984921294	0.6984761662	0.5122452707	0.0018164027
0.2021204097	0.7021069073	0.5126377871	0.0018498330
0.2057486900	0.7057376483	0.5130303035	0.0018839734
0.2093794722	0.7093705302	0.5133772283	0.0019181857
0.2130122500	0.7130051201	0.5136829222	0.0019518728
0.2166466315	0.7166410818	0.5139509179	0.0019844366
0.2202823029	0.7202781426	0.5141842613	0.0020153365
0.2239190242	0.7239160860	0.5143852420	0.0020440764
0.2275566190	0.7275547115	0.5145557590	0.0020701396
0.2311950530	0.7311937354	0.5146974283	0.0020931222
0.2348351571	0.7348320597	0.5148114697	0.0021126213
0.2384807881	0.7384654888	0.5149027686	0.0021283184
0.2421479021	0.7420775401	0.5149810479	0.0021399230
0.2458935052	0.7456074919	0.5150843198	0.0021473310
0.2503873143	0.7480470302	0.5156802229	0.0021515378
0.2500000000	0.7500000000	0.5231100000	0.0021825602
