X	Y	Z	FIELD_VALUE
-0.1407672635	0.1572737269	0.0777887925	0.0017791816
-0.1426536393	0.1580097426	0.0730558616	0.0017681846
-0.1444565697	0.1587856128	0.0682968454	0.0017553866
-0.1461913212	0.1595967395	0.0635184066	0.0017408089
-0.1478690336	0.1604393517	0.0587250723	0.0017245913
-0.1494991368	0.1613110201	0.0539205198	0.0017069357
-0.1510899801	0.1622099723	0.0491078417	0.0016881141
-0.1526493267	0.1631350790	0.0442898148	0.0016684665
-0.1542086733	0.1640601858	0.0394717880	0.0016483984
-0.1557224897	0.1650340559	0.0346488528	0.0016283760
-0.1572263183	0.1660343936	0.0298282105	0.0016089226
-0.1587294400	0.1670629545	0.0250132905	0.0015906159
-0.1602431571	0.1681232847	0.0202085920	0.0015740932
-0.1617828825	0.1692210538	0.0154205949	0.0015600019
-0.1633731735	0.1703680392	0.0106607455	0.0015490996
-0.1650318359	0.1715646461	0.0059365801	0.0015421181
-0.1667492504	0.1727695525	0.0016281121	0.0015398516
-0.1703227860	0.1751059584	-0.0021360584	0.0015435859
-0.1740174752	0.1780804346	-0.0041366911	0.0015538533
-0.1777468844	0.1812556613	-0.0057210551	0.0015703928
-0.1814778803	0.1846226829	-0.0068362243	0.0015923930
-0.1852075000	0.1880036054	-0.0079132886	0.0016189778
-0.1889293627	0.1914410677	-0.0088256254	0.0016492634
-0.1926437313	0.1949169294	-0.0096146870	0.0016824587
-0.1963513884	0.1984208063	-0.0103052618	0.0017178150
-0.2000531085	0.2019461327	-0.0109136278	0.0017546273
-0.2037495571	0.2054884448	-0.0114512701	0.0017922277
-0.2074412879	0.2090445410	-0.0119267392	0.0018299788
-0.2111287540	0.2126120540	-0.0123465167	0.0018672616
-0.2148122319	0.2161894157	-0.0127142678	0.0019035320
-0.2184897278	0.2197801504	-0.0130030850	0.0019381869
-0.2221672236	0.2233708852	-0.0132919022	0.0019707304
-0.2258416443	0.2269677203	-0.0135412557	0.0020006539
-0.2295132078	0.2305698319	-0.0137538136	0.0020275396
-0.2331821263	0.2341765122	-0.0139317501	0.0020509427
-0.2368486820	0.2377869971	-0.0140784996	0.0020705557
-0.2405130770	0.2414007457	-0.0141959649	0.0020860761
-0.2441755662	0.2450172045	-0.0142863318	0.0020973091
-0.2478367579	0.2486353671	-0.0143594221	0.0021040949
-0.2500000000	0.2500000000	-0.0231100000	0.0021429498
