X	Y	Z	FIELD_VALUE
-0.3290341747	1.3290341697	0.3893519056	0.0118981853
-0.3299022186	1.3299022136	0.3840036940	0.0113708961
-0.3305817126	1.3305817076	0.3786482185	0.0108515402
-0.3312612065	1.3312612015	0.3732927429	0.0103404604
-0.3316619081	1.3316619031	0.3679297807	0.0098383031
-0.3319739162	1.3319739112	0.3625652482	0.0093462589
-0.3322192242	1.3322192192	0.3571997927	0.0088658474
-0.3324133238	1.3324133188	0.3518337784	0.0083988195
-0.3325679299	1.3325679249	0.3464674222	0.0079470658
-0.3326919610	1.3326919560	0.3411008544	0.0075125296
-0.3327922223	1.3327922173	0.3357341544	0.0070971523
-0.3328739223	1.3328739173	0.3303673704	0.0067027079
-0.3329410641	1.3329410591	0.3250005327	0.0063308807
-0.3329967520	1.3329967470	0.3196336601	0.0059831441
-0.3330524399	1.3330524349	0.3142667874	0.0056608167
-0.3330909321	1.3330909271	0.3088998746	0.0053648235
-0.3331236967	1.3331236917	0.3035329516	0.0050960514
-0.3331520498	1.3331520448	0.2981660219	0.0048551435
-0.3331769766	1.3331769716	0.2927990877	0.0046425959
-0.3331993085	1.3331993035	0.2874321504	0.0044588580
-0.3332197975	1.3332197925	0.2820652112	0.0043042014
-0.3332392134	1.3332392084	0.2766982710	0.0041788928
-0.3332585554	1.3332585504	0.2713313306	0.0040833626
-0.3332798993	1.3332798943	0.2659643923	0.0040180279
-0.3333020982	1.3333020932	0.2605974549	0.0039836389
-0.3333332166	1.3333332116	0.2574617065	0.0039781622
-0.3333333400	1.3333333300	0.2582080000	0.0039784739
