X	Y	Z	FIELD_VALUE
0.2333485712	0.7892307881	0.7967112325	0.0125168878
0.2361924286	0.7908520833	0.7943194988	0.0125274833
0.2388574952	0.7929105544	0.7920738270	0.0125346843
0.2413837722	0.7953018082	0.7900201867	0.0125392993
0.2433948695	0.7984348290	0.7885016147	0.0125409384
0.2454059668	0.8015678498	0.7869830427	0.0125388983
0.2469428189	0.8050641328	0.7857509111	0.0125319471
0.2483929016	0.8085873234	0.7844881817	0.0125197919
0.2497153641	0.8121525077	0.7832015286	0.0125026550
0.2508717245	0.8157552055	0.7818559457	0.0124816237
0.2518904345	0.8193644298	0.7804121306	0.0124583344
0.2527865397	0.8229510567	0.7788259044	0.0124350368
0.2535766169	0.8264752691	0.7770392305	0.0124142019
0.2542833985	0.8298708371	0.7749669698	0.0123985004
0.2551893014	0.8341352146	0.7713708498	0.0123895373
0.2559477906	0.8372734103	0.7667349712	0.0123992640
0.2563105272	0.8390739425	0.7630344540	0.0124186816
0.2564120291	0.8404748994	0.7591338570	0.0124479890
0.2563299567	0.8416405510	0.7551495941	0.0124858081
0.2559937576	0.8425127744	0.7510988822	0.0125301847
0.2555032772	0.8432142731	0.7470292970	0.0125786047
0.2548024866	0.8436898890	0.7429576639	0.0126280841
0.2539566300	0.8440119641	0.7388996403	0.0126754449
0.2529990757	0.8442167228	0.7348603423	0.0127173553
0.2518984337	0.8442735501	0.7308555767	0.0127505943
0.2507346745	0.8442619317	0.7268698139	0.0127722526
0.2493461379	0.8440250702	0.7229707699	0.0127798779
0.2479576013	0.8437882087	0.7190717259	0.0127718093
0.2463642287	0.8433493781	0.7152781689	0.0127470453
0.2447234247	0.8428646068	0.7115127449	0.0127056101
0.2429795180	0.8422830606	0.7078130954	0.0126485125
0.2411757953	0.8416486046	0.7041542561	0.0125777926
0.2392551183	0.8409129352	0.7005816505	0.0124964243
0.2372767200	0.8401308726	0.6970542358	0.0124082590
0.2351827474	0.8392647592	0.6936218712	0.0123180426
0.2330288746	0.8383637648	0.6902398768	0.0122311549
0.2307459299	0.8374101729	0.6869672490	0.0121536495
0.2283843876	0.8364487625	0.6837582885	0.0120922738
0.2258044260	0.8355479391	0.6807172521	0.0120543092
0.2238117265	0.8350821246	0.6786759073	0.0120457030
0.2191528845	0.8368684914	0.6764599117	0.0120776255
0.2154248353	0.8380904262	0.6756578044	0.0121380527
0.2116567219	0.8392851228	0.6750343251	0.0122228150
0.2078317159	0.8403989929	0.6746846895	0.0123253349
0.2039971639	0.8414939546	0.6743877058	0.0124392360
0.2001406059	0.8425350661	0.6742164814	0.0125583688
0.1962668068	0.8435221652	0.6741569172	0.0126769340
0.1923805645	0.8444601985	0.6741924996	0.0127896334
0.1884777551	0.8453052571	0.6743953853	0.0128917438
0.1845705012	0.8461097860	0.6746711931	0.0129793240
0.1806597116	0.8468350862	0.6750927053	0.0130492492
0.1767499540	0.8475221435	0.6755877694	0.0130995202
0.1728419978	0.8481705990	0.6761502321	0.0131292967
0.1689545212	0.8487174123	0.6769386824	0.0131389131
0.1650670446	0.8492642255	0.6777271327	0.0131300165
0.1612183581	0.8497285942	0.6787459797	0.0131052950
0.1573839319	0.8501840384	0.6798257663	0.0130685614
0.1535846661	0.8506288466	0.6810372941	0.0130244088
0.1498163946	0.8510830327	0.6823462423	0.0129780859
0.1460927444	0.8515736412	0.6837741768	0.0129352352
0.1424439577	0.8521863866	0.6853527844	0.0129016768
0.1372482281	0.8535044966	0.6877506871	0.0128807804
0.1345720430	0.8555449938	0.6870723482	0.0128900382
0.1320270794	0.8579584535	0.6850726797	0.0129166758
0.1296428717	0.8603162971	0.6828039134	0.0129458003
0.1273107992	0.8626593032	0.6804608277	0.0129670476
0.1251424696	0.8650088560	0.6779594468	0.0129748086
0.1229741399	0.8673584088	0.6754580659	0.0129665778
0.1209785463	0.8697325118	0.6728289920	0.0129415792
0.1190324617	0.8721125869	0.6701657026	0.0129002068
0.1171959182	0.8745030900	0.6674290915	0.0128432864
0.1154768399	0.8769033430	0.6646198458	0.0127719965
0.1138833088	0.8793085772	0.6617358406	0.0126874851
0.1124215517	0.8817144982	0.6587776159	0.0125908569
0.1110980343	0.8841167787	0.6557464090	0.0124832181
0.1099065174	0.8865120385	0.6526503957	0.0123656257
0.1088352170	0.8888982034	0.6494995358	0.0122391890
0.1078637483	0.8912751158	0.6463062259	0.0121052608
0.1069608225	0.8936450699	0.6430855722	0.0119655331
0.1060820523	0.8960130287	0.6398560815	0.0118220671
0.1052032822	0.8983809876	0.6366265907	0.0116773200
0.1042610184	0.9007581455	0.6334239897	0.0115337196
0.1031668345	0.9031508993	0.6302871260	0.0113931939
0.1018754410	0.9055570666	0.6272442428	0.0112565662
0.1003939173	0.9079684587	0.6243015746	0.0111232908
0.0987784780	0.9103779304	0.6214346967	0.0109920790
0.0971040070	0.9127832072	0.6186009665	0.0108615898
0.0954367246	0.9151846595	0.6157591227	0.0107307228
0.0938237328	0.9175822148	0.6128799263	0.0105986090
0.0922938738	0.9199742061	0.6099469363	0.0104645084
0.0908623535	0.9223573677	0.6069528665	0.0103278888
0.0894308331	0.9247405292	0.6039587968	0.0101884583
0.0881976490	0.9270968618	0.6008480984	0.0100460831
0.0870707267	0.9294302024	0.5976754233	0.0099008413
0.0860414465	0.9317349971	0.5944445929	0.0097531884
0.0851006047	0.9340057093	0.5911587430	0.0096038883
0.0842370795	0.9362374502	0.5878212523	0.0094540615
0.0834373289	0.9384266565	0.5844362517	0.0093050909
0.0826845586	0.9405719011	0.5810092481	0.0091586559
0.0819571836	0.9426750300	0.5775481115	0.0090166527
0.0812264054	0.9447425851	0.5740645515	0.0088810510
0.0804522193	0.9467876080	0.5705767331	0.0087539091
0.0796780332	0.9488326309	0.5670889146	0.0086371294
0.0787144239	0.9508739146	0.5636503087	0.0085321926
0.0774737729	0.9529683878	0.5603454640	0.0084396272
0.0759135071	0.9551211307	0.5572340125	0.0083585773
0.0740101360	0.9573104486	0.5543672742	0.0082864139
0.0715722855	0.9594646425	0.5519456578	0.0082191748
0.0689575759	0.9615591681	0.5496720794	0.0081531803
0.0661840395	0.9635686937	0.5475229743	0.0080863299
0.0632921104	0.9654829260	0.5454502202	0.0080172700
0.0603076133	0.9672649278	0.5433919803	0.0079452471
0.0573231162	0.9690469296	0.5413337404	0.0078697814
0.0543175832	0.9707472480	0.5392341201	0.0077904886
0.0513132895	0.9724124038	0.5371022197	0.0077070242
0.0483144870	0.9740545680	0.5349427365	0.0076191394
0.0453221866	0.9756809696	0.5327606235	0.0075266204
0.0423361329	0.9772964262	0.5305604643	0.0074293941
0.0393554848	0.9789042020	0.5283462808	0.0073275757
0.0363791621	0.9805065563	0.5261215363	0.0072215223
0.0334059976	0.9821051123	0.5238892518	0.0071118254
0.0304347916	0.9837011015	0.5216521464	0.0069993696
0.0274642862	0.9852955513	0.5194128397	0.0068853795
0.0244937808	0.9868900010	0.5171735331	0.0067713865
0.0215220247	0.9884833399	0.5149351699	0.0066592298
0.0185466731	0.9900777731	0.5127028480	0.0065511214
0.0155652885	0.9916746736	0.5104812074	0.0064495841
0.0125743671	0.9932759151	0.5082769476	0.0063574949
0.0095681695	0.9948845800	0.5061013094	0.0062781231
0.0065355059	0.9965066366	0.5039769590	0.0062151822
0.0034793096	0.9981408727	0.5018998937	0.0061728691
0.0000045206	0.9999976366	0.5000062457	0.0061558327
0.0000000000	1.0000000000	0.5000000000	0.0061558328
