X	Y	Z	FIELD_VALUE
0.0805155000	0.8375345000	0.9308565000	0.0059554624
0.0789556949	0.8379169986	0.9263550422	0.0059456906
0.0772159007	0.8413025009	0.9276293719	0.0058724728
0.0755186890	0.8447647108	0.9287304838	0.0058144583
0.0738688205	0.8483017227	0.9296338042	0.0057718986
0.0723173774	0.8519508551	0.9301659840	0.0057447127
0.0705356203	0.8569976434	0.9301150414	0.0057317037
0.0706619062	0.8589282218	0.9292096514	0.0057338533
0.0718424942	0.8616648919	0.9264328128	0.0057511111
0.0733194722	0.8638295629	0.9232864013	0.0057872416
0.0749423926	0.8656290626	0.9199727028	0.0058425344
0.0766758437	0.8671366163	0.9165629858	0.0059167949
0.0784923386	0.8684328250	0.9131061793	0.0060095534
0.0803797646	0.8695568200	0.9096252576	0.0061202109
0.0823813562	0.8704144461	0.9061312813	0.0062481146
0.0843829479	0.8712720721	0.9026373051	0.0063926208
0.0864379291	0.8720005829	0.8991451606	0.0065527504
0.0885418372	0.8726070610	0.8956593294	0.0067275550
0.0906905873	0.8730961163	0.8921831777	0.0069159468
0.0928803261	0.8734708155	0.8887193958	0.0071167141
0.0951073870	0.8737332631	0.8852702735	0.0073284907
0.0973682422	0.8738850194	0.8818378493	0.0075497905
0.0996594447	0.8739274210	0.8784239685	0.0077789693
0.1019776233	0.8738617879	0.8750303228	0.0080141686
0.1043195309	0.8736893652	0.8716585063	0.0082535341
0.1066961258	0.8733231897	0.8683301294	0.0084949790
0.1090727207	0.8729570143	0.8650017526	0.0087364300
0.1114634833	0.8724928597	0.8616977544	0.0089755549
0.1138651099	0.8719355732	0.8584180342	0.0092100224
0.1162742498	0.8712917054	0.8551615971	0.0094375872
0.1186874569	0.8705701382	0.8519261873	0.0096559577
0.1211010330	0.8697831531	0.8487076818	0.0098629377
0.1235104969	0.8689486314	0.8454988483	0.0100564484
0.1259082441	0.8680970542	0.8422853537	0.0102346987
0.1282917427	0.8672616115	0.8390557896	0.0103962229
0.1306587938	0.8664622315	0.8358032595	0.0105401493
0.1329422277	0.8658960228	0.8324347299	0.0106666973
0.1351179254	0.8655910448	0.8289539533	0.0107780556
0.1371584002	0.8655578772	0.8253713961	0.0108788344
0.1386724085	0.8661924392	0.8215726160	0.0109779777
0.1395706684	0.8672169580	0.8176558398	0.0110869579
0.1398640845	0.8683853557	0.8136832819	0.0112154201
0.1396827929	0.8695177099	0.8096921584	0.0113690367
0.1390777491	0.8704547391	0.8056913890	0.0115498677
0.1384011964	0.8713463761	0.8016917920	0.0117569712
0.1375693233	0.8720960619	0.7976923718	0.0119875431
0.1366427115	0.8727054340	0.7936896813	0.0122377312
0.1356638631	0.8731802700	0.7896807112	0.0125026441
0.1346634587	0.8735272453	0.7856632972	0.0127765857
0.1336643147	0.8737527720	0.7816361573	0.0130531129
0.1326838732	0.8738626491	0.7775988091	0.0133253351
0.1317357742	0.8738620000	0.7735514614	0.0135860250
0.1308309055	0.8737552834	0.7694949059	0.0138279717
0.1299781561	0.8735463245	0.7654304170	0.0140443316
0.1291850071	0.8732382772	0.7613596721	0.0142289634
0.1284578776	0.8728333961	0.7572847503	0.0143767429
0.1278007120	0.8723365992	0.7532079672	0.0144838998
0.1271755851	0.8717989682	0.7491313382	0.0145483646
0.1267196814	0.8710800531	0.7450606879	0.0145696158
0.1262637777	0.8703611380	0.7409900376	0.0145490933
0.1259938352	0.8694700120	0.7369384104	0.0144897032
0.1257680990	0.8685444992	0.7328922218	0.0143959276
0.1256829614	0.8675156545	0.7288673232	0.0142734959
0.1256908390	0.8664277431	0.7248583531	0.0141289390
0.1258099175	0.8652773569	0.7208702884	0.0139693947
0.1259289959	0.8641269706	0.7168822237	0.0138024087
0.1262918330	0.8628614098	0.7129484041	0.0136352045
0.1268178459	0.8615436254	0.7090534156	0.0134746433
0.1275315310	0.8601855339	0.7052061870	0.0133271467
0.1284815745	0.8588026253	0.7014246157	0.0131984446
0.1297963919	0.8574158113	0.6977651900	0.0130934723
0.1313972184	0.8560465599	0.6942242272	0.0130160454
0.1335784548	0.8547231501	0.6910166230	0.0129682809
0.1377103196	0.8530195439	0.6879912736	0.0129472205
0.1351074288	0.8548833372	0.6876870810	0.0129560927
0.1325172697	0.8573156783	0.6857772916	0.0129870273
0.1301184458	0.8596787325	0.6835312567	0.0130251070
0.1278107032	0.8620207025	0.6811610447	0.0130584736
0.1255425565	0.8643577428	0.6787444963	0.0130805258
0.1234429892	0.8667136325	0.6761865264	0.0130881795
0.1213434218	0.8690695221	0.6736285565	0.0130804620
0.1194435303	0.8714509326	0.6709305709	0.0130576097
0.1176026244	0.8738370653	0.6681930011	0.0130204675
0.1158926469	0.8762297629	0.6653707549	0.0129702904
0.1143236773	0.8786279352	0.6624658160	0.0129083096
0.1129047436	0.8810250907	0.6594773765	0.0128357608
0.1116416442	0.8834160050	0.6564086503	0.0127537579
0.1105387310	0.8857957670	0.6532643828	0.0126634765
0.1095831295	0.8881618510	0.6500571717	0.0125660736
0.1087521893	0.8905142694	0.6468017039	0.0124629798
0.1080080559	0.8928568554	0.6435158748	0.0123561040
0.1072917565	0.8951982740	0.6402224340	0.0122479046
0.1065637869	0.8975424418	0.6369338992	0.0121414695
0.1057229874	0.8999078280	0.6336914099	0.0120400642
0.1045879479	0.9023093253	0.6305776510	0.0119462107
0.1032190999	0.9047276810	0.6275823992	0.0118607666
0.1015793786	0.9071527973	0.6247449668	0.0117830831
0.0998075098	0.9095753896	0.6219927412	0.0117119055
0.0980273479	0.9119974951	0.6192458671	0.0116462654
0.0962898324	0.9144202934	0.6164701550	0.0115853791
0.0946981057	0.9168418063	0.6135998930	0.0115284841
0.0931931190	0.9192592750	0.6106756255	0.0114748051
0.0918643762	0.9216600077	0.6076455697	0.0114235423
0.0906228066	0.9240462238	0.6045633611	0.0113740715
0.0894941722	0.9264068974	0.6014133848	0.0113258510
0.0885447140	0.9287054916	0.5981513645	0.0112785169
0.0876740970	0.9309622260	0.5948341867	0.0112318763
0.0869538164	0.9331134303	0.5914036593	0.0111860343
0.0863036347	0.9351978665	0.5879136820	0.0111412962
0.0857855471	0.9371261800	0.5843042743	0.0110983429
0.0853277782	0.9389642387	0.5806353673	0.0110580527
0.0849439678	0.9406771875	0.5768922533	0.0110217357
0.0846680073	0.9421700990	0.5730381409	0.0109910576
0.0844368898	0.9435533510	0.5691366836	0.0109682718
0.0841939074	0.9453056447	0.5637675831	0.0109552801
0.0830203305	0.9400987731	0.5621631454	0.0109615047
0.0824414172	0.9363566063	0.5608266122	0.0109726095
0.0820226610	0.9326284088	0.5593867675	0.0109880755
0.0817400431	0.9289241371	0.5578473050	0.0110070867
0.0815582875	0.9252476857	0.5562213341	0.0110291419
0.0814959038	0.9216558942	0.5543927775	0.0110542396
0.0814499837	0.9181397924	0.5524104128	0.0110828429
0.0813705890	0.9146956555	0.5502963789	0.0111158928
0.0808990625	0.9114669339	0.5478890002	0.0111550360
0.0800870801	0.9083932469	0.5453627408	0.0112021612
0.0785713341	0.9056649725	0.5427590277	0.0112580804
0.0768017515	0.9030854369	0.5401646023	0.0113203816
0.0747568965	0.9006966865	0.5375916401	0.0113846994
0.0726692194	0.8983423892	0.5350215391	0.0114464955
0.0705256589	0.8960413350	0.5324490288	0.0115020175
0.0683548432	0.8937757478	0.5298671697	0.0115483206
0.0661702982	0.8915373076	0.5272722055	0.0115831851
0.0639770411	0.8893176709	0.5246676994	0.0116049554
0.0617508819	0.8871714162	0.5220269697	0.0116124186
0.0595247227	0.8850251615	0.5193862400	0.0116047248
0.0572473064	0.8829757294	0.5167096902	0.0115813001
0.0549520815	0.8809555585	0.5140255139	0.0115418966
0.0526161753	0.8790014827	0.5113263546	0.0114864263
0.0502370703	0.8771207255	0.5086116539	0.0114149719
0.0478095849	0.8753203087	0.5058843417	0.0113278525
0.0453283203	0.8736103162	0.5031464118	0.0112255077
0.0427915724	0.8719958260	0.5004007430	0.0111084621
0.0401980370	0.8704819446	0.4976504496	0.0109773786
0.0375473741	0.8690727523	0.4948988879	0.0108329869
0.0348402423	0.8677709664	0.4921495711	0.0106760967
0.0320781654	0.8665778688	0.4894060550	0.0105075655
0.0292633291	0.8654932921	0.4866718682	0.0103283867
