N	X	Y	Z	FIELD_VALUE
6	0.1099028554	0.1025965742	0.1361266930	0.0104550095
6	0.1080807870	0.1001479504	0.1334357577	0.0104128264
6	0.1061685840	0.0977077585	0.1308050938	0.0103679705
6	0.1042141663	0.0952760389	0.1281997217	0.0103203336
6	0.1022597486	0.0928443194	0.1255943496	0.0102694676
6	0.1003486391	0.0904266029	0.1229403909	0.0102147649
6	0.0984896920	0.0880118980	0.1202435689	0.0101555379
6	0.0967047664	0.0856015507	0.1174888313	0.0100911044
6	0.0950080648	0.0831973211	0.1146685274	0.0100208282
6	0.0934089638	0.0808013815	0.1117794731	0.0099441766
6	0.0919131258	0.0784164076	0.1088213296	0.0098607098
6	0.0905231063	0.0760458783	0.1057953062	0.0097702597
6	0.0892387995	0.0736940408	0.1027034347	0.0096728055
6	0.0880578040	0.0713658073	0.0995480897	0.0095686649
6	0.0870166070	0.0690820231	0.0963052264	0.0094583524
6	0.0860367719	0.0668247233	0.0930217173	0.0093427442
6	0.0851350622	0.0646084278	0.0896840157	0.0092230580
6	0.0843015921	0.0624371004	0.0862953455	0.0091008155
6	0.0835219499	0.0603126443	0.0828608116	0.0089778038
6	0.0827768992	0.0582337949	0.0793878499	0.0088560491
6	0.0820318486	0.0561549454	0.0759148881	0.0087377529
6	0.0813024538	0.0541491456	0.0723920276	0.0086251217
6	0.0805169667	0.0521634003	0.0688699262	0.0085204026
6	0.0796387202	0.0501723500	0.0653749721	0.0084255476
6	0.0785524626	0.0481441506	0.0619678003	0.0083417979
6	0.0771507364	0.0460442462	0.0587374637	0.0082691877
6	0.0753298780	0.0438735969	0.0557980298	0.0082057842
6	0.0729653871	0.0417080181	0.0533093787	0.0081478391
6	0.0703997283	0.0395960617	0.0509930306	0.0080914395
6	0.0676542545	0.0375676660	0.0488241381	0.0080341401
6	0.0647789673	0.0356348833	0.0467449464	0.0079743817
6	0.0618076869	0.0338322692	0.0446854333	0.0079113206
6	0.0588364064	0.0320296550	0.0426259201	0.0078444385
6	0.0558431904	0.0303084677	0.0405256577	0.0077733642
6	0.0528505032	0.0286229856	0.0383933759	0.0076978039
6	0.0498622965	0.0269620474	0.0362335344	0.0076174870
6	0.0468795031	0.0253188531	0.0340509489	0.0075321844
6	0.0439018869	0.0236887177	0.0318501291	0.0074418081
6	0.0409287150	0.0220683102	0.0296350300	0.0073463705
6	0.0379590504	0.0204552137	0.0274090540	0.0072461398
6	0.0349918970	0.0188476100	0.0251751404	0.0071415846
6	0.0320262307	0.0172440705	0.0229359170	0.0070334495
6	0.0290609942	0.0156434128	0.0206938383	0.0069228089
6	0.0260957577	0.0140427552	0.0184517595	0.0068110341
6	0.0231291758	0.0124454426	0.0162090229	0.0066998026
6	0.0201594276	0.0108481947	0.0139707914	0.0065911495
6	0.0171845493	0.0092496580	0.0117409726	0.0064874447
6	0.0142017807	0.0076482261	0.0095248984	0.0063913816
6	0.0112068309	0.0060414931	0.0073309417	0.0063060169
6	0.0081920610	0.0044252409	0.0051743742	0.0062348193
6	0.0051587174	0.0027996545	0.0030540117	0.0061817092
6	0.0020480927	0.0011338154	0.0010953228	0.0061511919
6	0.0000797963	0.0000794519	0.0000853174	0.0061457415
6	0.0000000000	0.0000000000	0.0000000000	0.0061457610
7	0.0805155000	0.8375345000	0.9308565000	0.0059475567
7	0.0790649857	0.8378750179	0.9262179756	0.0059399068
7	0.0773273035	0.8412606538	0.9274950461	0.0058664433
7	0.0756329126	0.8447232046	0.9285997057	0.0058081506
7	0.0739859673	0.8482598696	0.9295102648	0.0057652825
7	0.0724380665	0.8519089152	0.9300541621	0.0057378147
7	0.0706359930	0.8570315957	0.9300237981	0.0057244072
7	0.0713655701	0.8547738396	0.9301477011	0.0057269337
7	0.0728000410	0.8510477217	0.9299334049	0.0057429143
7	0.0743542963	0.8474045768	0.9293667093	0.0057739621
7	0.0760290009	0.8439101441	0.9283413122	0.0058204490
7	0.0777342113	0.8404668777	0.9271902488	0.0058823391
7	0.0794802882	0.8370978432	0.9258784096	0.0059593144
7	0.0812596907	0.8337902019	0.9244506640	0.0060507171
7	0.0830681206	0.8305337314	0.9229373525	0.0061556625
7	0.0849028623	0.8273206059	0.9213592099	0.0062730822
7	0.0867803916	0.8241697239	0.9197014409	0.0064016423
7	0.0886579209	0.8210188419	0.9180436720	0.0065399161
7	0.0905562468	0.8178967224	0.9163528571	0.0066861991
7	0.0924739673	0.8147999688	0.9146353631	0.0068387318
7	0.0944098405	0.8117259698	0.9128957373	0.0069956775
7	0.0963627852	0.8086728182	0.9111370685	0.0071550885
7	0.0983318290	0.8056392653	0.9093611489	0.0073150450
7	0.1003161096	0.8026247637	0.9075684966	0.0074737014
7	0.1023149123	0.7996296391	0.9057581810	0.0076292975
7	0.1043276426	0.7966553721	0.9039273956	0.0077802645
7	0.1063541174	0.7937056535	0.9020701377	0.0079252346
7	0.1084101328	0.7908367277	0.9001133702	0.0080631583
7	0.1104661481	0.7879678020	0.8981566027	0.0081933712
7	0.1125395093	0.7851592764	0.8961259533	0.0083155207
7	0.1146341043	0.7824396977	0.8939902137	0.0084297570
7	0.1167564401	0.7798551993	0.8917071498	0.0085367921
7	0.1189155095	0.7774771665	0.8892263811	0.0086380307
7	0.1211195048	0.7754051412	0.8865023953	0.0087357035
7	0.1233680970	0.7737502634	0.8835203325	0.0088328493
7	0.1256462077	0.7725900963	0.8803172290	0.0089327008
7	0.1279298320	0.7719268878	0.8769681173	0.0090377367
7	0.1301984920	0.7717026235	0.8735456123	0.0091489162
7	0.1324198024	0.7720262462	0.8700981075	0.0092657869
7	0.1346411129	0.7723498689	0.8666506027	0.0093867901
7	0.1368315073	0.7728993241	0.8632126832	0.0095093138
7	0.1389926817	0.7736239448	0.8597899620	0.0096308031
7	0.1411273642	0.7744850938	0.8563835708	0.0097485888
7	0.1432392461	0.7754518689	0.8529925564	0.0098600455
7	0.1453336090	0.7764968661	0.8496149663	0.0099627818
7	0.1474192240	0.7775908214	0.8462483498	0.0100548219
7	0.1495140020	0.7786909836	0.8428901178	0.0101347552
7	0.1516270757	0.7797670263	0.8395358487	0.0102022131
7	0.1538585547	0.7806426889	0.8362016036	0.0102583950
7	0.1562019892	0.7813272696	0.8329023994	0.0103070191
7	0.1589929171	0.7814352513	0.8299214568	0.0103556225
7	0.1622367415	0.7812031134	0.8274981860	0.0104146382
7	0.1658061588	0.7808703955	0.8256538362	0.0104924798
7	0.1695378401	0.7805634637	0.8241933387	0.0105920564
7	0.1733774266	0.7803793340	0.8230481880	0.0107117110
7	0.1772419432	0.7802648015	0.8219873497	0.0108472944
7	0.1811201942	0.7802474409	0.8209755111	0.0109934926
7	0.1849967139	0.7803255437	0.8199595878	0.0111448595
7	0.1888578967	0.7805092164	0.8188961231	0.0112960497
7	0.1926971059	0.7807811769	0.8177687296	0.0114420792
7	0.1965085894	0.7811364820	0.8165668184	0.0115786016
7	0.2002888727	0.7815679478	0.8152874691	0.0117020614
7	0.2040379522	0.7820646239	0.8139361214	0.0118097514
7	0.2077298524	0.7826634623	0.8124641748	0.0119000636
7	0.2113644775	0.7833503905	0.8108832538	0.0119722313
7	0.2149354673	0.7841250335	0.8091926860	0.0120264050
7	0.2184320948	0.7849941978	0.8073871354	0.0120633452
7	0.2218735109	0.7859258105	0.8055019658	0.0120843892
7	0.2251150004	0.7871008412	0.8033929640	0.0120909854
7	0.2283564900	0.7882758719	0.8012839621	0.0120849346
7	0.2313555263	0.7897351448	0.7989866155	0.0120674793
7	0.2342815789	0.7913160265	0.7966744917	0.0120400560
7	0.2370467490	0.7931236819	0.7943280587	0.0120037041
7	0.2396915579	0.7951085197	0.7919864463	0.0119590171
7	0.2421316686	0.7973888786	0.7896963148	0.0119064490
7	0.2444218675	0.7998764600	0.7874732883	0.0118460299
7	0.2464727013	0.8026595955	0.7853807788	0.0117775202
7	0.2483360337	0.8056424205	0.7833995572	0.0117005811
7	0.2499754467	0.8088172637	0.7815306028	0.0116150579
7	0.2514945217	0.8120764708	0.7797095326	0.0115212323
7	0.2527851515	0.8154621198	0.7779485860	0.0114199894
7	0.2539209022	0.8188989307	0.7761794119	0.0113127231
7	0.2549743360	0.8223494899	0.7743841846	0.0112013558
7	0.2558591512	0.8257911551	0.7724751773	0.0110883210
7	0.2566745105	0.8291959892	0.7704636185	0.0109761427
7	0.2574309689	0.8325342688	0.7683108892	0.0108675623
7	0.2581503834	0.8357706195	0.7659825143	0.0107651488
7	0.2588622193	0.8388643395	0.7634500181	0.0106711179
7	0.2596008196	0.8417731312	0.7606974232	0.0105871796
7	0.2603661416	0.8445863626	0.7578466491	0.0105144394
7	0.2612691180	0.8470094517	0.7546692362	0.0104529220
7	0.2622668465	0.8493031362	0.7514191294	0.0104018729
7	0.2635463862	0.8514657996	0.7481787069	0.0103598334
7	0.2650704103	0.8536720635	0.7450885335	0.0103241452
7	0.2672150797	0.8560548862	0.7425992066	0.0102899366
7	0.2696407127	0.8585121019	0.7404988865	0.0102502834
7	0.2724013984	0.8610200477	0.7389986042	0.0101989768
7	0.2752285775	0.8635300487	0.7376435504	0.0101319602
7	0.2781192056	0.8660367305	0.7364351230	0.0100473821
7	0.2810148965	0.8685402646	0.7352327876	0.0099446368
7	0.2839028905	0.8710394993	0.7340009969	0.0098239715
7	0.2867738253	0.8735329681	0.7327144313	0.0096861188
7	0.2896202239	0.8760184712	0.7313540444	0.0095323128
7	0.2924370470	0.8784936016	0.7299089109	0.0093639236
7	0.2952202875	0.8809557632	0.7283719777	0.0091825816
7	0.2979668240	0.8834023227	0.7267392712	0.0089900769
7	0.3006743869	0.8858307419	0.7250093607	0.0087882542
7	0.3033819497	0.8882591611	0.7232794503	0.0085792269
7	0.3060138213	0.8906486009	0.7213727804	0.0083649352
7	0.3086020602	0.8930124371	0.7193690635	0.0081474328
7	0.3111502558	0.8953502814	0.7172783852	0.0079288312
7	0.3136612619	0.8976611806	0.7151078390	0.0077112348
7	0.3161388237	0.8999443874	0.7128649403	0.0074967272
7	0.3185877863	0.9021993689	0.7105578448	0.0072873646
7	0.3210141740	0.9044257704	0.7081953700	0.0070851427
7	0.3234252859	0.9066233102	0.7057870129	0.0068919568
7	0.3258299646	0.9087916343	0.7033431766	0.0067096432
7	0.3282389315	0.9109301460	0.7008755161	0.0065397549
7	0.3306478985	0.9130686577	0.6984078556	0.0063838153
7	0.3330888832	0.9151501462	0.6959214858	0.0062431062
7	0.3355774715	0.9171956437	0.6934539965	0.0061186382
7	0.3381376313	0.9192021953	0.6910317077	0.0060112142
7	0.3408002099	0.9211623289	0.6886893659	0.0059212883
7	0.3436039760	0.9230625893	0.6864758905	0.0058490293
7	0.3465010377	0.9249219667	0.6843572050	0.0057942232
7	0.3497099728	0.9266189817	0.6826113635	0.0057562115
7	0.3531502879	0.9281473444	0.6812085142	0.0057339617
7	0.3568716187	0.9294279084	0.6801832409	0.0057266041
7	0.3520671380	0.9277524451	0.6802949750	0.0057383098
7	0.3484123852	0.9262060033	0.6797895426	0.0057644007
7	0.3448710351	0.9245586313	0.6788998345	0.0058058208
7	0.3414076999	0.9228619693	0.6778016490	0.0058626923
7	0.3380237608	0.9211214272	0.6765239244	0.0059347892
7	0.3375345000	0.9194845000	0.6808565000	0.0059473443
8	0.0805155000	0.8375345000	0.9308565000	0.0059532162
8	0.0789427361	0.8379058828	0.9263772943	0.0059435382
8	0.0772010435	0.8412892862	0.9276548569	0.0058702117
8	0.0755013119	0.8447490920	0.9287599466	0.0058120945
8	0.0738483565	0.8482837246	0.9296672437	0.0057694413
8	0.0722926595	0.8519304885	0.9302035521	0.0057421745
8	0.0704975057	0.8569880778	0.9301593542	0.0057290813
8	0.0678444125	0.8581334812	0.9304444187	0.0057343889
8	0.0639358259	0.8587359378	0.9310555628	0.0057588052
8	0.0600210132	0.8590120821	0.9318505041	0.0058013606
8	0.0561107759	0.8592443033	0.9326842052	0.0058600603
8	0.0522217142	0.8593815034	0.9336394640	0.0059333026
8	0.0483623206	0.8594540870	0.9347243007	0.0060199120
8	0.0445396827	0.8594797979	0.9359443376	0.0061190456
8	0.0407599218	0.8594712452	0.9373019458	0.0062300598
8	0.0370281275	0.8594385464	0.9387963609	0.0063525248
8	0.0333495111	0.8593906249	0.9404272713	0.0064861030
8	0.0297666681	0.8593395589	0.9422751706	0.0066305121
8	0.0261838251	0.8592884929	0.9441230700	0.0067854971
8	0.0226533440	0.8592428451	0.9460774923	0.0069504810
8	0.0191734983	0.8592094220	0.9481284147	0.0071250235
8	0.0157418652	0.8591948544	0.9502659632	0.0073084892
8	0.0123556895	0.8592056978	0.9524808584	0.0075001050
8	0.0090121816	0.8592484961	0.9547646511	0.0076990005
8	0.0057087450	0.8593297941	0.9571098066	0.0079041638
8	0.0024431630	0.8594562031	0.9595097255	0.0081145208
8	-0.0007861767	0.8596346251	0.9619588083	0.0083288108
8	-0.0039791690	0.8598747101	0.9644534973	0.0085457720
8	-0.0071090175	0.8602445942	0.9670169024	0.0087640293
8	-0.0102388660	0.8606144782	0.9695803075	0.0089822665
8	-0.0133335903	0.8610605460	0.9721766430	0.0091989968
8	-0.0163921151	0.8615889047	0.9748026217	0.0094127651
8	-0.0194128023	0.8622053495	0.9774551760	0.0096221782
8	-0.0223935210	0.8629152825	0.9801313419	0.0098258755
8	-0.0253317400	0.8637235547	0.9828281739	0.0100225546
8	-0.0282246349	0.8646343081	0.9855426897	0.0102109957
8	-0.0310692647	0.8656507983	0.9882717960	0.0103900191
8	-0.0338625831	0.8667755942	0.9910122937	0.0105585896
8	-0.0365999490	0.8680138594	0.9937609659	0.0107157012
8	-0.0392355296	0.8694476161	0.9965144792	0.0108605055
8	-0.0418711102	0.8708813727	0.9992679924	0.0109922178
8	-0.0444504371	0.8724168924	1.0020197691	0.0111099978
8	-0.0469741364	0.8740497830	1.0047666792	0.0112131651
8	-0.0494435387	0.8757750503	1.0075058489	0.0113011588
8	-0.0518639330	0.8775820136	1.0102353026	0.0113735289
8	-0.0542400580	0.8794617682	1.0129535891	0.0114298868
8	-0.0565791693	0.8814034392	1.0156594472	0.0114700234
8	-0.0588903160	0.8833891953	1.0183566433	0.0114939806
8	-0.0611468805	0.8854730610	1.0210234825	0.0115018953
8	-0.0634034450	0.8875569267	1.0236903216	0.0114941696
8	-0.0656257724	0.8897117560	1.0263269700	0.0114714977
8	-0.0678410152	0.8918821832	1.0289561892	0.0114348916
8	-0.0700464353	0.8940732479	1.0315757700	0.0113858176
8	-0.0722326556	0.8962895484	1.0341897684	0.0113262181
8	-0.0743784828	0.8985415670	1.0368069604	0.0112587857
8	-0.0765031610	0.9008089701	1.0394284615	0.0111870592
8	-0.0784702495	0.9031795251	1.0420842042	0.0111156329
8	-0.0801629874	0.9056992088	1.0447955469	0.0110496250
8	-0.0813659644	0.9084438739	1.0475533168	0.0109931505
8	-0.0819504347	0.9114283597	1.0502577230	0.0109469803
8	-0.0820975666	0.9145949108	1.0527964546	0.0109091481
8	-0.0820981123	0.9178783950	1.0551733533	0.0108775117
8	-0.0820892090	0.9212808557	1.0573609896	0.0108506686
8	-0.0821549740	0.9247508389	1.0594291361	0.0108277195
8	-0.0823276853	0.9282741478	1.0613898949	0.0108081791
8	-0.0826296763	0.9318345925	1.0632586574	0.0107921144
8	-0.0830987527	0.9354191016	1.0650378877	0.0107799730
8	-0.0837311555	0.9390123124	1.0667415544	0.0107725357
8	-0.0843674557	0.9418370435	1.0680193148	0.0107706298
8	-0.0846815892	0.9413099281	1.0713724731	0.0107735466
8	-0.0850386804	0.9402158143	1.0753623031	0.0107833546
8	-0.0854397439	0.9389122365	1.0792785723	0.0107974454
8	-0.0859247685	0.9373784859	1.0830926507	0.0108136493
8	-0.0864929199	0.9356689037	1.0868119051	0.0108303761
8	-0.0871486737	0.9338050728	1.0904337660	0.0108463896
8	-0.0878927598	0.9318155676	1.0939633176	0.0108607630
8	-0.0887465794	0.9297074080	1.0973895911	0.0108728570
8	-0.0896872620	0.9275003187	1.1007222328	0.0108822455
8	-0.0907568529	0.9252183661	1.1039564501	0.0108888136
8	-0.0918792174	0.9228962703	1.1071398205	0.0108925922
8	-0.0932377814	0.9205035982	1.1101624306	0.0108937730
8	-0.0945963454	0.9181109261	1.1131850407	0.0108927542
8	-0.0961842314	0.9156828853	1.1160516219	0.0108899621
8	-0.0978352562	0.9132539040	1.1188783263	0.0108860251
8	-0.0995853769	0.9108197348	1.1216345675	0.0108814817
8	-0.1014219839	0.9083824576	1.1243259559	0.0108769437
8	-0.1033442561	0.9059420742	1.1269484454	0.0108729376
8	-0.1053209146	0.9034988941	1.1295237810	0.0108699108
8	-0.1073268370	0.9010517244	1.1320702706	0.0108681214
8	-0.1092324513	0.8987092356	1.1345112659	0.0108675956
8	-0.1111426815	0.8964060177	1.1368806683	0.0108679474
8	-0.1127784031	0.8939403024	1.1396823870	0.0108683597
8	-0.1144141248	0.8914745872	1.1424841057	0.0108672077
8	-0.1155244433	0.8890428168	1.1455819892	0.0108618719
8	-0.1165499273	0.8866298296	1.1487272166	0.0108492655
8	-0.1175365296	0.8842278951	1.1518950550	0.0108264520
8	-0.1184985560	0.8818370632	1.1550801746	0.0107911660
8	-0.1195003129	0.8794562290	1.1582601221	0.0107418673
8	-0.1205795077	0.8770772303	1.1614139397	0.0106777302
8	-0.1217626705	0.8747001579	1.1645285976	0.0105983766
8	-0.1230660081	0.8723255189	1.1675927718	0.0105038067
8	-0.1244983727	0.8699551231	1.1705973890	0.0103941580
8	-0.1260626867	0.8675915496	1.1735356563	0.0102698126
8	-0.1277613218	0.8652380130	1.1764007727	0.0101311389
8	-0.1295856974	0.8628973511	1.1791924528	0.0099786495
8	-0.1315259174	0.8605719899	1.1819122747	0.0098129189
8	-0.1335708206	0.8582638321	1.1845638736	0.0096346683
8	-0.1356157238	0.8559556743	1.1872154725	0.0094449329
8	-0.1378338708	0.8536838611	1.1897472185	0.0092446938
8	-0.1401260312	0.8514324477	1.1922266211	0.0090352717
8	-0.1424790581	0.8492009954	1.1946633361	0.0088182400
8	-0.1448829144	0.8469893042	1.1970654941	0.0085953742
8	-0.1473287826	0.8447971420	1.1994408898	0.0083686385
8	-0.1498088277	0.8426243048	1.2017970072	0.0081401575
8	-0.1523160478	0.8404706943	1.2041410310	0.0079121272
8	-0.1548440659	0.8383363674	1.2064799447	0.0076868140
8	-0.1573869593	0.8362216109	1.2088206510	0.0074663975
8	-0.1599390604	0.8341270183	1.2111701471	0.0072529994
8	-0.1624911615	0.8320324258	1.2135196431	0.0070486645
8	-0.1650498502	0.8299776447	1.2158993397	0.0068552055
8	-0.1676014246	0.8279471871	1.2183098042	0.0066742674
8	-0.1701386836	0.8259431540	1.2207603580	0.0065072473
8	-0.1726532424	0.8239690477	1.2232621623	0.0063553383
8	-0.1751346072	0.8220297576	1.2258286894	0.0062194778
8	-0.1775690658	0.8201322327	1.2284766065	0.0061003928
8	-0.1799377372	0.8182865154	1.2312270946	0.0059985680
8	-0.1822132973	0.8165077490	1.2341077673	0.0059142059
8	-0.1844453969	0.8147586516	1.2370445463	0.0058473984
8	-0.1864400818	0.8131678599	1.2402521200	0.0057979289
8	-0.1881365934	0.8117658867	1.2437302425	0.0057652543
8	-0.1812110000	0.8187890000	1.2500000000	0.0058535722
9	0.0805155000	0.8375345000	0.9308565000	0.0059533275
9	0.0789351497	0.8379083744	0.9263587415	0.0059434396
9	0.0771922101	0.8412920106	0.9276337855	0.0058701105
9	0.0754910097	0.8447519308	0.9287360282	0.0058119858
9	0.0738363449	0.8482864833	0.9296402757	0.0057693190
9	0.0722784848	0.8519327167	0.9301736739	0.0057420322
9	0.0704765189	0.8569955890	0.9301281264	0.0057289054
9	0.0666413890	0.8583301329	0.9305933085	0.0057395446
9	0.0627234468	0.8588192751	0.9312477588	0.0057696528
9	0.0588023674	0.8591247496	0.9319961459	0.0058171944
9	0.0548956357	0.8593080449	0.9328603742	0.0058802902
9	0.0510133847	0.8594123032	0.9338496325	0.0059574839
9	0.0471638564	0.8594596342	0.9349733512	0.0060477067
9	0.0433923564	0.8594438690	0.9363556137	0.0061502265
9	0.0396208565	0.8594281038	0.9377378762	0.0062645424
9	0.0358973862	0.8593891190	0.9392545094	0.0063901427
9	0.0322251344	0.8593356387	0.9409007355	0.0065267182
9	0.0286056973	0.8592755203	0.9426691912	0.0066739871
9	0.0250391551	0.8592160874	0.9445507547	0.0068315704
9	0.0215243308	0.8591642861	0.9465354207	0.0069989962
9	0.0180591216	0.8591268381	0.9486130052	0.0071757946
9	0.0146408847	0.8591103411	0.9507737211	0.0073612662
9	0.0112668125	0.8591214351	0.9530085830	0.0075546316
9	0.0079346422	0.8591675084	0.9553102304	0.0077549773
9	0.0046721316	0.8593007349	0.9577142815	0.0079612811
9	0.0014096211	0.8594339615	0.9601183326	0.0081724583
9	-0.0018171708	0.8596198840	0.9625704544	0.0083871970
9	-0.0050093952	0.8598650866	0.9650656700	0.0086042089
9	-0.0081676181	0.8601761161	0.9675996026	0.0088220912
9	-0.0112917677	0.8605594497	0.9701684053	0.0090395029
9	-0.0143811366	0.8610214782	0.9727686329	0.0092549926
9	-0.0174344106	0.8615683820	0.9753971228	0.0094671681
9	-0.0204497046	0.8622060583	0.9780508898	0.0096746698
9	-0.0234245918	0.8629401279	0.9807270308	0.0098761601
9	-0.0263555114	0.8637773888	0.9834228840	0.0100703892
9	-0.0291968277	0.8648171720	0.9861462034	0.0102562333
9	-0.0320381440	0.8658569552	0.9888695228	0.0104326505
9	-0.0348280683	0.8670056489	0.9916030016	0.0105985289
9	-0.0375641743	0.8682639082	0.9943431628	0.0107529177
9	-0.0402446581	0.8696309137	0.9970864519	0.0108950043
9	-0.0428685589	0.8711043876	0.9998292891	0.0110240208
9	-0.0454358221	0.8726808104	1.0025681705	0.0111392739
9	-0.0479468486	0.8743563921	1.0052997313	0.0112401263
9	-0.0504060016	0.8761215174	1.0080212810	0.0113260645
9	-0.0528169915	0.8779688486	1.0107303522	0.0113966454
9	-0.0551852602	0.8798912814	1.0134235560	0.0114515275
9	-0.0575133712	0.8818810440	1.0161016351	0.0114905890
9	-0.0598240350	0.8839005630	1.0187719240	0.0115138622
9	-0.0620867254	0.8860178712	1.0214042994	0.0115215233
9	-0.0643494159	0.8881351793	1.0240366748	0.0115140635
9	-0.0665847322	0.8903250482	1.0266296895	0.0114922422
9	-0.0688165493	0.8925272016	1.0292146675	0.0114571814
9	-0.0710383449	0.8947562877	1.0317839045	0.0114104594
9	-0.0732421606	0.8970178417	1.0343391071	0.0113542516
9	-0.0754037058	0.8993254773	1.0368887725	0.0112915347
9	-0.0774915575	0.9016946138	1.0394438682	0.0112262279
9	-0.0793830083	0.9042009592	1.0420227758	0.0111632674
9	-0.0808835203	0.9069333467	1.0446313825	0.0111076277
9	-0.0817567249	0.9099601853	1.0471965932	0.0110620043
9	-0.0820394110	0.9132297624	1.0495760541	0.0110253348
9	-0.0820611458	0.9166404611	1.0517496172	0.0109951907
9	-0.0820022627	0.9201834611	1.0536788929	0.0109697135
9	-0.0819977992	0.9237935868	1.0554689876	0.0109477478
9	-0.0820875502	0.9274588790	1.0571302742	0.0109286301
9	-0.0822978224	0.9311652191	1.0586768905	0.0109121724
9	-0.0826505461	0.9349002296	1.0601167714	0.0108986944
9	-0.0831895191	0.9386539935	1.0614360161	0.0108888559
9	-0.0843062989	0.9440572225	1.0630974009	0.0108830329
9	-0.0843733225	0.9434044901	1.0652636183	0.0108854136
9	-0.0845319622	0.9421962286	1.0692315516	0.0109002932
9	-0.0847619536	0.9408223086	1.0731366602	0.0109258023
9	-0.0850413199	0.9393458528	1.0769973841	0.0109589604
9	-0.0854315564	0.9376677199	1.0807568664	0.0109974761
9	-0.0858819901	0.9358932643	1.0844605970	0.0110396160
9	-0.0864762332	0.9339365276	1.0880405304	0.0110841471
9	-0.0871654301	0.9318831000	1.0915423198	0.0111301986
9	-0.0879285081	0.9297648739	1.0949850621	0.0111771156
9	-0.0888486600	0.9275431360	1.0983133557	0.0112246477
9	-0.0898506671	0.9252800685	1.1015852669	0.0112727717
9	-0.0910246187	0.9229563233	1.1047470525	0.0113217171
9	-0.0922870931	0.9206101673	1.1078533417	0.0113718804
9	-0.0937325808	0.9182338835	1.1108460601	0.0114238931
9	-0.0952710772	0.9158477708	1.1137793438	0.0114783560
9	-0.0969996348	0.9134510367	1.1165855338	0.0115361133
9	-0.0988247166	0.9110526037	1.1193229370	0.0115979136
9	-0.1007632983	0.9086541669	1.1219742540	0.0116644916
9	-0.1027331335	0.9062558574	1.1246005630	0.0117365199
9	-0.1047100248	0.9038550577	1.1272186311	0.0118147128
9	-0.1064511342	0.9014350463	1.1299945378	0.0119000547
9	-0.1078470580	0.8990127568	1.1329727194	0.0119939432
9	-0.1090580669	0.8965989054	1.1360447471	0.0120967189
9	-0.1099994027	0.8942093372	1.1392376005	0.0122067494
9	-0.1109189763	0.8918223563	1.1424394295	0.0123208527
9	-0.1118123696	0.8894393270	1.1456524839	0.0124354610
9	-0.1127540650	0.8870517874	1.1488468696	0.0125473667
9	-0.1137922222	0.8846554146	1.1520013625	0.0126540369
9	-0.1149552926	0.8822497882	1.1551003927	0.0127533676
9	-0.1162579884	0.8798372002	1.1581325045	0.0128437118
9	-0.1177067507	0.8774215084	1.1610890236	0.0129235833
9	-0.1192939029	0.8750074887	1.1639688746	0.0129915338
9	-0.1210127857	0.8726004655	1.1667719531	0.0130462313
9	-0.1228571823	0.8702020209	1.1694952510	0.0130863516
9	-0.1247592467	0.8678090208	1.1721804080	0.0131107899
9	-0.1268611766	0.8654405419	1.1747236038	0.0131189601
9	-0.1289631066	0.8630720630	1.1772667995	0.0131110699
9	-0.1312542061	0.8607180250	1.1796415584	0.0130888938
9	-0.1336024359	0.8583567305	1.1819468799	0.0130566674
9	-0.1360937778	0.8559710527	1.1840532307	0.0130225305
9	-0.1390225103	0.8535793321	1.1854063778	0.0129993518
9	-0.1413380628	0.8524768604	1.1851074895	0.0129954487
9	-0.1438733914	0.8519401641	1.1840595219	0.0129989440
9	-0.1475804012	0.8513728522	1.1826155168	0.0130136394
9	-0.1513197457	0.8508764843	1.1812350694	0.0130345815
9	-0.1551046158	0.8504333536	1.1799749201	0.0130560464
9	-0.1589087326	0.8500046813	1.1787736493	0.0130725042
9	-0.1627654620	0.8495356894	1.1777907631	0.0130789783
9	-0.1666221914	0.8490666975	1.1768078768	0.0130712584
9	-0.1705134627	0.8485223508	1.1760381217	0.0130460073
9	-0.1744104912	0.8479440154	1.1753293235	0.0130010191
9	-0.1783131316	0.8473325763	1.1746873786	0.0129353218
9	-0.1822217422	0.8466511145	1.1741744043	0.0128491259
9	-0.1861309281	0.8459334002	1.1737236523	0.0127438855
9	-0.1900374914	0.8451501474	1.1733792484	0.0126221889
9	-0.1939392305	0.8443132368	1.1731240711	0.0124876147
9	-0.1978336735	0.8434246221	1.1729508576	0.0123445564
9	-0.2017193028	0.8424881302	1.1728529967	0.0121980674
9	-0.2055954407	0.8415089832	1.1728239315	0.0120537550
9	-0.2094636665	0.8404989698	1.1728505564	0.0119175756
9	-0.2133284710	0.8394774542	1.1729143185	0.0117958112
9	-0.2171978055	0.8384735560	1.1729833668	0.0116950130
9	-0.2210955041	0.8375836700	1.1729829948	0.0116220318
9	-0.2250449381	0.8370380304	1.1726735159	0.0115830901
9	-0.2275748702	0.8386244236	1.1699033428	0.0115697333
9	-0.2294600126	0.8403873984	1.1667216804	0.0115544018
9	-0.2311677029	0.8421200033	1.1634155369	0.0115284729
9	-0.2328662592	0.8438222432	1.1600872296	0.0114885963
9	-0.2345648018	0.8454886466	1.1567392792	0.0114335623
9	-0.2362676964	0.8471182050	1.1533740794	0.0113635540
9	-0.2379768327	0.8487060359	1.1499907038	0.0112796432
