X	Y	Z	FIELD_VALUE
0.1256905275	0.8675001748	0.7288218039	0.0142778817
0.1257019462	0.8664108210	0.7248132684	0.0141338449
0.1258252494	0.8652588440	0.7208258418	0.0139749586
0.1259485525	0.8641068669	0.7168384152	0.0138087659
0.1263174071	0.8628393365	0.7129058922	0.0136424727
0.1268510442	0.8615192394	0.7090128808	0.0134829534
0.1275745768	0.8601583683	0.7051687174	0.0133365787
0.1285351888	0.8587722619	0.7013913191	0.0132090584
0.1298620975	0.8573806233	0.6977386277	0.0131052791
0.1314857496	0.8560057221	0.6942113543	0.0130289909
0.1336889722	0.8546753371	0.6910232601	0.0129821712
0.1377832303	0.8530000941	0.6880611749	0.0129618535
0.1348007262	0.8551861296	0.6876041314	0.0129739360
0.1322802724	0.8576014098	0.6855733811	0.0130074684
0.1298605133	0.8599752095	0.6833643416	0.0130467540
0.1275624901	0.8623200042	0.6809869185	0.0130805341
0.1253034029	0.8646610271	0.6785653463	0.0131026470
0.1232150014	0.8670233080	0.6760038538	0.0131102799
0.1211265998	0.8693855889	0.6734423613	0.0131026241
0.1192424805	0.8717747831	0.6707398416	0.0130800070
0.1174188555	0.8741689004	0.6679972865	0.0130433182
0.1157813817	0.8765726600	0.6651387887	0.0129938215
0.1142659537	0.8789791835	0.6622105761	0.0129327146
0.1128926297	0.8813844066	0.6592060806	0.0128611867
0.1115193056	0.8837896297	0.6562015850	0.0127804885
0.1104390646	0.8861799446	0.6530574628	0.0126917432
0.1095130748	0.8885569618	0.6498495982	0.0125960527
0.1087169496	0.8909211183	0.6465939165	0.0124948952
0.1080149793	0.8932765486	0.6433079835	0.0123902162
0.1073516810	0.8956325265	0.6400137630	0.0122845534
0.1066450413	0.8980038217	0.6367413354	0.0121811150
0.1057857949	0.9004075193	0.6335348927	0.0120831566
0.1046654215	0.9028524994	0.6304522687	0.0119930816
0.1032454714	0.9053299057	0.6275363053	0.0119115441
0.1015955887	0.9078248409	0.6247719427	0.0118376321
0.0998411955	0.9103336684	0.6220924154	0.0117701401
0.0980947330	0.9128560215	0.6194210637	0.0117081267
0.0964346357	0.9154021606	0.6167146477	0.0116507992
0.0948514334	0.9179614592	0.6139719211	0.0115973787
0.0934458156	0.9205438250	0.6111487804	0.0115470558
0.0921841475	0.9231379558	0.6082641782	0.0114990568
0.0910634570	0.9257356216	0.6053204198	0.0114527606
0.0900284291	0.9283301365	0.6023398145	0.0114076995
0.0891699979	0.9309040648	0.5992799689	0.0113635526
0.0884410467	0.9334417255	0.5961515255	0.0113202901
0.0878344057	0.9359237888	0.5929472145	0.0112780946
0.0873005253	0.9383610416	0.5896918962	0.0112374213
0.0869140110	0.9406818137	0.5863234817	0.0111989614
0.0866330953	0.9428857306	0.5828598263	0.0111636135
0.0864514135	0.9449591980	0.5793027662	0.0111324796
0.0863298716	0.9469508440	0.5756925492	0.0111068991
0.0863430498	0.9487956251	0.5719964213	0.0110885353
0.0866627942	0.9514906541	0.5672442325	0.0110787663
0.0866312193	0.9528229716	0.5646374110	0.0110821038
0.0847376950	0.9545308046	0.5614286088	0.0111039481
0.0816775509	0.9563217680	0.5595037611	0.0111497689
0.0784135016	0.9581287849	0.5580064314	0.0112109643
0.0750554421	0.9599545550	0.5567849618	0.0112792953
0.0715580352	0.9618348387	0.5562999459	0.0113520940
0.0680348085	0.9637242365	0.5563329156	0.0114320348
0.0645779805	0.9655723312	0.5571526731	0.0115254891
0.0612225076	0.9673620469	0.5584381294	0.0116387011
0.0579426564	0.9691084872	0.5599754829	0.0117750732
0.0547110527	0.9708270599	0.5616516284	0.0119357809
0.0514909227	0.9725384980	0.5633593822	0.0121204610
0.0482370533	0.9742679512	0.5649755245	0.0123278132
0.0449831840	0.9759974044	0.5665916668	0.0125556816
0.0417029878	0.9777412739	0.5681313880	0.0128009885
0.0383924440	0.9795019351	0.5695769477	0.0130597725
0.0350504141	0.9812801208	0.5709166639	0.0133270882
0.0316775333	0.9830755447	0.5721426274	0.0135971620
0.0282754627	0.9848873211	0.5732490554	0.0138632834
0.0248462380	0.9867143227	0.5742301714	0.0141180235
0.0213935674	0.9885544651	0.5750875194	0.0143535528
0.0179204827	0.9904060217	0.5758194745	0.0145617714
0.0144301088	0.9922672083	0.5764246166	0.0147347986
0.0109259538	0.9941360173	0.5769048766	0.0148653515
0.0074166459	0.9960076896	0.5773288753	0.0149471188
0.0038916760	0.9978874579	0.5774936727	0.0149751812
0.0003667061	0.9997672262	0.5776584701	0.0149463438
-0.0031605614	1.0016473031	0.5775673474	0.0148591534
-0.0066866980	1.0035263882	0.5774223863	0.0147141609
-0.0102082733	1.0054021107	0.5771585056	0.0145138716
-0.0137225323	1.0072727403	0.5767760785	0.0142625326
-0.0172270418	1.0091367344	0.5762786163	0.0139658847
-0.0207192747	1.0109924148	0.5756667954	0.0136307839
-0.0241976893	1.0128386680	0.5749478932	0.0132648398
-0.0276611745	1.0146745668	0.5741288916	0.0128760431
-0.0311093139	1.0164995241	0.5732181571	0.0124722689
-0.0345425995	1.0183134102	0.5722260984	0.0120611222
-0.0379626496	1.0201166708	0.5711657131	0.0116495557
-0.0413724253	1.0219104335	0.5700531856	0.0112437096
-0.0447822009	1.0237041962	0.5689406581	0.0108487494
-0.0481810868	1.0254838456	0.5677689085	0.0104687411
-0.0515847772	1.0272604486	0.5666073276	0.0101067182
-0.0550020880	1.0290383738	0.5654923023	0.0097646178
-0.0584414779	1.0308216930	0.5644636988	0.0094432023
-0.0619097258	1.0326136863	0.5635648761	0.0091422308
-0.0654097988	1.0344157776	0.5628384794	0.0088603830
-0.0689391819	1.0362267390	0.5623197156	0.0085956214
-0.0724899940	1.0380427671	0.5620291919	0.0083454631
-0.0760513429	1.0398586407	0.5619688854	0.0081075289
-0.0796126870	1.0416693891	0.5621233430	0.0078799185
-0.0831740311	1.0434801375	0.5622778005	0.0076618391
-0.0867155065	1.0452720152	0.5627787293	0.0074523201
-0.0902428436	1.0470523405	0.5634145515	0.0072514762
-0.0937590139	1.0488228866	0.5641407660	0.0070598784
-0.0972678946	1.0505853531	0.5649243448	0.0068783564
-0.1007739703	1.0523413139	0.5657368828	0.0067078144
-0.1042819848	1.0540917446	0.5665532822	0.0065491575
-0.1077967880	1.0558366161	0.5673506763	0.0064032237
-0.1113233977	1.0575743112	0.5681074450	0.0062707118
-0.1148671741	1.0593009034	0.5688021864	0.0061522184
-0.1184340816	1.0610090573	0.5694127831	0.0060481851
-0.1220009891	1.0627172112	0.5700233798	0.0059589241
-0.1256213627	1.0643670474	0.5704334932	0.0058845974
-0.1292853249	1.0659486514	0.5706841585	0.0058252306
-0.1329999351	1.0674257378	0.5707487172	0.0057805869
-0.1367617407	1.0687743522	0.5706253798	0.0057504605
-0.1405770293	1.0699117962	0.5702442814	0.0057345951
-0.1430021897	1.0705292737	0.5698884441	0.0057317923
-0.1480426834	1.0723085270	0.5698356238	0.0057447653
-0.1516919937	1.0738598698	0.5703667946	0.0057719197
-0.1552292075	1.0755096607	0.5712694104	0.0058144449
-0.1586915902	1.0772068128	0.5723700319	0.0058724231
-0.1620772627	1.0789465395	0.5736439707	0.0059456035
-0.1624655000	1.0805155000	0.5691435000	0.0059555950
