X	Y	Z	FIELD_VALUE
-0.1205795077	0.8770772303	1.1614139397	0.0106777302
-0.1217626705	0.8747001579	1.1645285976	0.0105983766
-0.1230660081	0.8723255189	1.1675927718	0.0105038067
-0.1244983727	0.8699551231	1.1705973890	0.0103941580
-0.1260626867	0.8675915496	1.1735356563	0.0102698126
-0.1277613218	0.8652380130	1.1764007727	0.0101311389
-0.1295856974	0.8628973511	1.1791924528	0.0099786495
-0.1315259174	0.8605719899	1.1819122747	0.0098129189
-0.1335708206	0.8582638321	1.1845638736	0.0096346683
-0.1356157238	0.8559556743	1.1872154725	0.0094449329
-0.1378338708	0.8536838611	1.1897472185	0.0092446938
-0.1401260312	0.8514324477	1.1922266211	0.0090352717
-0.1424790581	0.8492009954	1.1946633361	0.0088182400
-0.1448829144	0.8469893042	1.1970654941	0.0085953742
-0.1473287826	0.8447971420	1.1994408898	0.0083686385
-0.1498088277	0.8426243048	1.2017970072	0.0081401575
-0.1523160478	0.8404706943	1.2041410310	0.0079121272
-0.1548440659	0.8383363674	1.2064799447	0.0076868140
-0.1573869593	0.8362216109	1.2088206510	0.0074663975
-0.1599390604	0.8341270183	1.2111701471	0.0072529994
-0.1624911615	0.8320324258	1.2135196431	0.0070486645
-0.1650498502	0.8299776447	1.2158993397	0.0068552055
-0.1676014246	0.8279471871	1.2183098042	0.0066742674
-0.1701386836	0.8259431540	1.2207603580	0.0065072473
-0.1726532424	0.8239690477	1.2232621623	0.0063553383
-0.1751346072	0.8220297576	1.2258286894	0.0062194778
-0.1775690658	0.8201322327	1.2284766065	0.0061003928
-0.1799377372	0.8182865154	1.2312270946	0.0059985680
-0.1822132973	0.8165077490	1.2341077673	0.0059142059
-0.1844453969	0.8147586516	1.2370445463	0.0058473984
-0.1864400818	0.8131678599	1.2402521200	0.0057979289
-0.1881365934	0.8117658867	1.2437302425	0.0057652543
-0.1812110000	0.8187890000	1.2500000000	0.0058535722
