X	Y	Z	FIELD_VALUE
-0.0854315564	0.9376677199	1.0807568664	0.0109974761
-0.0858819901	0.9358932643	1.0844605970	0.0110396160
-0.0864762332	0.9339365276	1.0880405304	0.0110841471
-0.0871654301	0.9318831000	1.0915423198	0.0111301986
-0.0879285081	0.9297648739	1.0949850621	0.0111771156
-0.0888486600	0.9275431360	1.0983133557	0.0112246477
-0.0898506671	0.9252800685	1.1015852669	0.0112727717
-0.0910246187	0.9229563233	1.1047470525	0.0113217171
-0.0922870931	0.9206101673	1.1078533417	0.0113718804
-0.0937325808	0.9182338835	1.1108460601	0.0114238931
-0.0952710772	0.9158477708	1.1137793438	0.0114783560
-0.0969996348	0.9134510367	1.1165855338	0.0115361133
-0.0988247166	0.9110526037	1.1193229370	0.0115979136
-0.1007632983	0.9086541669	1.1219742540	0.0116644916
-0.1027331335	0.9062558574	1.1246005630	0.0117365199
-0.1047100248	0.9038550577	1.1272186311	0.0118147128
-0.1064511342	0.9014350463	1.1299945378	0.0119000547
-0.1078470580	0.8990127568	1.1329727194	0.0119939432
-0.1090580669	0.8965989054	1.1360447471	0.0120967189
-0.1099994027	0.8942093372	1.1392376005	0.0122067494
-0.1109189763	0.8918223563	1.1424394295	0.0123208527
-0.1118123696	0.8894393270	1.1456524839	0.0124354610
-0.1127540650	0.8870517874	1.1488468696	0.0125473667
-0.1137922222	0.8846554146	1.1520013625	0.0126540369
-0.1149552926	0.8822497882	1.1551003927	0.0127533676
-0.1162579884	0.8798372002	1.1581325045	0.0128437118
-0.1177067507	0.8774215084	1.1610890236	0.0129235833
-0.1192939029	0.8750074887	1.1639688746	0.0129915338
-0.1210127857	0.8726004655	1.1667719531	0.0130462313
-0.1228571823	0.8702020209	1.1694952510	0.0130863516
-0.1247592467	0.8678090208	1.1721804080	0.0131107899
-0.1268611766	0.8654405419	1.1747236038	0.0131189601
-0.1289631066	0.8630720630	1.1772667995	0.0131110699
-0.1312542061	0.8607180250	1.1796415584	0.0130888938
-0.1336024359	0.8583567305	1.1819468799	0.0130566674
-0.1360937778	0.8559710527	1.1840532307	0.0130225305
-0.1390225103	0.8535793321	1.1854063778	0.0129993518
-0.1413380628	0.8524768604	1.1851074895	0.0129954487
-0.1438733914	0.8519401641	1.1840595219	0.0129989440
-0.1475804012	0.8513728522	1.1826155168	0.0130136394
-0.1513197457	0.8508764843	1.1812350694	0.0130345815
-0.1551046158	0.8504333536	1.1799749201	0.0130560464
-0.1589087326	0.8500046813	1.1787736493	0.0130725042
-0.1627654620	0.8495356894	1.1777907631	0.0130789783
-0.1666221914	0.8490666975	1.1768078768	0.0130712584
-0.1705134627	0.8485223508	1.1760381217	0.0130460073
-0.1744104912	0.8479440154	1.1753293235	0.0130010191
-0.1783131316	0.8473325763	1.1746873786	0.0129353218
-0.1822217422	0.8466511145	1.1741744043	0.0128491259
-0.1861309281	0.8459334002	1.1737236523	0.0127438855
-0.1900374914	0.8451501474	1.1733792484	0.0126221889
-0.1939392305	0.8443132368	1.1731240711	0.0124876147
-0.1978336735	0.8434246221	1.1729508576	0.0123445564
-0.2017193028	0.8424881302	1.1728529967	0.0121980674
-0.2055954407	0.8415089832	1.1728239315	0.0120537550
-0.2094636665	0.8404989698	1.1728505564	0.0119175756
-0.2133284710	0.8394774542	1.1729143185	0.0117958112
-0.2171978055	0.8384735560	1.1729833668	0.0116950130
-0.2210955041	0.8375836700	1.1729829948	0.0116220318
-0.2250449381	0.8370380304	1.1726735159	0.0115830901
-0.2275748702	0.8386244236	1.1699033428	0.0115697333
-0.2294600126	0.8403873984	1.1667216804	0.0115544018
-0.2311677029	0.8421200033	1.1634155369	0.0115284729
-0.2328662592	0.8438222432	1.1600872296	0.0114885963
-0.2345648018	0.8454886466	1.1567392792	0.0114335623
-0.2362676964	0.8471182050	1.1533740794	0.0113635540
-0.2379768327	0.8487060359	1.1499907038	0.0112796432
-0.2396859690	0.8502938668	1.1466073281	0.0111835252
-0.2414094594	0.8517875920	1.1431855405	0.0110772783
-0.2431442434	0.8532054837	1.1397350353	0.0109633175
-0.2448923118	0.8545276458	1.1362507015	0.0108441474
-0.2466559889	0.8557252602	1.1327262365	0.0107223772
-0.2484372725	0.8567590475	1.1291553757	0.0106005987
-0.2502368963	0.8575765532	1.1255339769	0.0104811048
-0.2520524094	0.8581119990	1.1218642970	0.0103655883
-0.2538756488	0.8582952109	1.1181614733	0.0102548970
-0.2556921129	0.8580755819	1.1144571850	0.0101485094
-0.2574856244	0.8574502587	1.1107911945	0.0100446170
-0.2592791359	0.8568249355	1.1071252040	0.0099411663
-0.2609988589	0.8555367833	1.1036118400	0.0098347938
-0.2626876846	0.8540276555	1.1001786411	0.0097227957
-0.2643581461	0.8523831429	1.0968037026	0.0096032964
-0.2660193772	0.8506568240	1.0934684126	0.0094750291
-0.2676774223	0.8488826539	1.0901587676	0.0093372258
-0.2693359982	0.8470819353	1.0868650194	0.0091895561
-0.2709973555	0.8452682255	1.0835805468	0.0090321421
-0.2726629003	0.8434505007	1.0803007909	0.0088654850
-0.2743336012	0.8416350373	1.0770225230	0.0086904383
-0.2760102135	0.8398265631	1.0737433373	0.0085081646
-0.2776868258	0.8380180890	1.0704641517	0.0083200863
-0.2793757506	0.8362300049	1.0671796891	0.0081278352
-0.2810724394	0.8344591302	1.0638894521	0.0079331766
-0.2827772720	0.8327083238	1.0605921313	0.0077379364
-0.2844906867	0.8309806464	1.0572864039	0.0075439759
-0.2862130006	0.8292793350	1.0539708635	0.0073531712
-0.2879443230	0.8276078355	1.0506439714	0.0071672756
-0.2896844702	0.8259698365	1.0473040106	0.0069879672
-0.2914327823	0.8243692882	1.0439489972	0.0068167604
-0.2931879322	0.8228104663	1.0405765715	0.0066550832
-0.2949475780	0.8212980454	1.0371838076	0.0065041375
-0.2967072237	0.8197856245	1.0337910437	0.0063649830
-0.2984679418	0.8183704822	1.0303536022	0.0062385234
-0.3002186264	0.8170186316	1.0268830929	0.0061255106
-0.3019476901	0.8157363852	1.0233723623	0.0060265518
-0.3036376710	0.8145325586	1.0198111770	0.0059421637
-0.3052616451	0.8134188183	1.0161853951	0.0058726898
-0.3067775094	0.8124115493	1.0124759300	0.0058183061
-0.3082078229	0.8114730131	1.0087104203	0.0057790997
-0.3092736719	0.8107766095	1.0047611336	0.0057548695
-0.3101261198	0.8101852599	0.9999812760	0.0057449791
-0.3105932744	0.8105826688	0.9974393711	0.0057478543
-0.3117461113	0.8118649132	0.9936805777	0.0057648432
-0.3187890000	0.8187890000	1.0000000000	0.0058535931
