X	Y	Z	FIELD_VALUE
0.0805155000	0.8375345000	0.9308565000	0.0059475567
0.0790649857	0.8378750179	0.9262179756	0.0059399068
0.0773273035	0.8412606538	0.9274950461	0.0058664433
0.0756329126	0.8447232046	0.9285997057	0.0058081506
0.0739859673	0.8482598696	0.9295102648	0.0057652825
0.0724380665	0.8519089152	0.9300541621	0.0057378147
0.0706359930	0.8570315957	0.9300237981	0.0057244072
0.0713655701	0.8547738396	0.9301477011	0.0057269337
0.0728000410	0.8510477217	0.9299334049	0.0057429143
0.0743542963	0.8474045768	0.9293667093	0.0057739621
0.0760290009	0.8439101441	0.9283413122	0.0058204490
0.0777342113	0.8404668777	0.9271902488	0.0058823391
0.0794802882	0.8370978432	0.9258784096	0.0059593144
0.0812596907	0.8337902019	0.9244506640	0.0060507171
0.0830681206	0.8305337314	0.9229373525	0.0061556625
0.0849028623	0.8273206059	0.9213592099	0.0062730822
0.0867803916	0.8241697239	0.9197014409	0.0064016423
0.0886579209	0.8210188419	0.9180436720	0.0065399161
0.0905562468	0.8178967224	0.9163528571	0.0066861991
0.0924739673	0.8147999688	0.9146353631	0.0068387318
0.0944098405	0.8117259698	0.9128957373	0.0069956775
0.0963627852	0.8086728182	0.9111370685	0.0071550885
0.0983318290	0.8056392653	0.9093611489	0.0073150450
0.1003161096	0.8026247637	0.9075684966	0.0074737014
0.1023149123	0.7996296391	0.9057581810	0.0076292975
0.1043276426	0.7966553721	0.9039273956	0.0077802645
0.1063541174	0.7937056535	0.9020701377	0.0079252346
0.1084101328	0.7908367277	0.9001133702	0.0080631583
0.1104661481	0.7879678020	0.8981566027	0.0081933712
0.1125395093	0.7851592764	0.8961259533	0.0083155207
0.1146341043	0.7824396977	0.8939902137	0.0084297570
0.1167564401	0.7798551993	0.8917071498	0.0085367921
0.1189155095	0.7774771665	0.8892263811	0.0086380307
0.1211195048	0.7754051412	0.8865023953	0.0087357035
0.1233680970	0.7737502634	0.8835203325	0.0088328493
0.1256462077	0.7725900963	0.8803172290	0.0089327008
0.1279298320	0.7719268878	0.8769681173	0.0090377367
0.1301984920	0.7717026235	0.8735456123	0.0091489162
0.1324198024	0.7720262462	0.8700981075	0.0092657869
0.1346411129	0.7723498689	0.8666506027	0.0093867901
0.1368315073	0.7728993241	0.8632126832	0.0095093138
0.1389926817	0.7736239448	0.8597899620	0.0096308031
0.1411273642	0.7744850938	0.8563835708	0.0097485888
0.1432392461	0.7754518689	0.8529925564	0.0098600455
0.1453336090	0.7764968661	0.8496149663	0.0099627818
0.1474192240	0.7775908214	0.8462483498	0.0100548219
0.1495140020	0.7786909836	0.8428901178	0.0101347552
0.1516270757	0.7797670263	0.8395358487	0.0102022131
0.1538585547	0.7806426889	0.8362016036	0.0102583950
0.1562019892	0.7813272696	0.8329023994	0.0103070191
0.1589929171	0.7814352513	0.8299214568	0.0103556225
0.1622367415	0.7812031134	0.8274981860	0.0104146382
0.1658061588	0.7808703955	0.8256538362	0.0104924798
0.1695378401	0.7805634637	0.8241933387	0.0105920564
0.1733774266	0.7803793340	0.8230481880	0.0107117110
0.1772419432	0.7802648015	0.8219873497	0.0108472944
0.1811201942	0.7802474409	0.8209755111	0.0109934926
0.1849967139	0.7803255437	0.8199595878	0.0111448595
0.1888578967	0.7805092164	0.8188961231	0.0112960497
0.1926971059	0.7807811769	0.8177687296	0.0114420792
0.1965085894	0.7811364820	0.8165668184	0.0115786016
0.2002888727	0.7815679478	0.8152874691	0.0117020614
0.2040379522	0.7820646239	0.8139361214	0.0118097514
0.2077298524	0.7826634623	0.8124641748	0.0119000636
0.2113644775	0.7833503905	0.8108832538	0.0119722313
0.2149354673	0.7841250335	0.8091926860	0.0120264050
0.2184320948	0.7849941978	0.8073871354	0.0120633452
0.2218735109	0.7859258105	0.8055019658	0.0120843892
0.2251150004	0.7871008412	0.8033929640	0.0120909854
0.2283564900	0.7882758719	0.8012839621	0.0120849346
0.2313555263	0.7897351448	0.7989866155	0.0120674793
0.2342815789	0.7913160265	0.7966744917	0.0120400560
0.2370467490	0.7931236819	0.7943280587	0.0120037041
0.2396915579	0.7951085197	0.7919864463	0.0119590171
0.2421316686	0.7973888786	0.7896963148	0.0119064490
0.2444218675	0.7998764600	0.7874732883	0.0118460299
0.2464727013	0.8026595955	0.7853807788	0.0117775202
0.2483360337	0.8056424205	0.7833995572	0.0117005811
0.2499754467	0.8088172637	0.7815306028	0.0116150579
0.2514945217	0.8120764708	0.7797095326	0.0115212323
0.2527851515	0.8154621198	0.7779485860	0.0114199894
0.2539209022	0.8188989307	0.7761794119	0.0113127231
0.2549743360	0.8223494899	0.7743841846	0.0112013558
0.2558591512	0.8257911551	0.7724751773	0.0110883210
0.2566745105	0.8291959892	0.7704636185	0.0109761427
0.2574309689	0.8325342688	0.7683108892	0.0108675623
0.2581503834	0.8357706195	0.7659825143	0.0107651488
0.2588622193	0.8388643395	0.7634500181	0.0106711179
0.2596008196	0.8417731312	0.7606974232	0.0105871796
0.2603661416	0.8445863626	0.7578466491	0.0105144394
0.2612691180	0.8470094517	0.7546692362	0.0104529220
0.2622668465	0.8493031362	0.7514191294	0.0104018729
0.2635463862	0.8514657996	0.7481787069	0.0103598334
0.2650704103	0.8536720635	0.7450885335	0.0103241452
0.2672150797	0.8560548862	0.7425992066	0.0102899366
0.2696407127	0.8585121019	0.7404988865	0.0102502834
0.2724013984	0.8610200477	0.7389986042	0.0101989768
0.2752285775	0.8635300487	0.7376435504	0.0101319602
0.2781192056	0.8660367305	0.7364351230	0.0100473821
0.2810148965	0.8685402646	0.7352327876	0.0099446368
0.2839028905	0.8710394993	0.7340009969	0.0098239715
0.2867738253	0.8735329681	0.7327144313	0.0096861188
0.2896202239	0.8760184712	0.7313540444	0.0095323128
0.2924370470	0.8784936016	0.7299089109	0.0093639236
0.2952202875	0.8809557632	0.7283719777	0.0091825816
0.2979668240	0.8834023227	0.7267392712	0.0089900769
0.3006743869	0.8858307419	0.7250093607	0.0087882542
0.3033819497	0.8882591611	0.7232794503	0.0085792269
0.3060138213	0.8906486009	0.7213727804	0.0083649352
0.3086020602	0.8930124371	0.7193690635	0.0081474328
0.3111502558	0.8953502814	0.7172783852	0.0079288312
0.3136612619	0.8976611806	0.7151078390	0.0077112348
0.3161388237	0.8999443874	0.7128649403	0.0074967272
0.3185877863	0.9021993689	0.7105578448	0.0072873646
0.3210141740	0.9044257704	0.7081953700	0.0070851427
0.3234252859	0.9066233102	0.7057870129	0.0068919568
0.3258299646	0.9087916343	0.7033431766	0.0067096432
0.3282389315	0.9109301460	0.7008755161	0.0065397549
0.3306478985	0.9130686577	0.6984078556	0.0063838153
0.3330888832	0.9151501462	0.6959214858	0.0062431062
0.3355774715	0.9171956437	0.6934539965	0.0061186382
0.3381376313	0.9192021953	0.6910317077	0.0060112142
0.3408002099	0.9211623289	0.6886893659	0.0059212883
0.3436039760	0.9230625893	0.6864758905	0.0058490293
0.3465010377	0.9249219667	0.6843572050	0.0057942232
0.3497099728	0.9266189817	0.6826113635	0.0057562115
0.3531502879	0.9281473444	0.6812085142	0.0057339617
0.3568716187	0.9294279084	0.6801832409	0.0057266041
0.3520671380	0.9277524451	0.6802949750	0.0057383098
0.3484123852	0.9262060033	0.6797895426	0.0057644007
0.3448710351	0.9245586313	0.6788998345	0.0058058208
0.3414076999	0.9228619693	0.6778016490	0.0058626923
0.3380237608	0.9211214272	0.6765239244	0.0059347892
0.3375345000	0.9194845000	0.6808565000	0.0059473443
