X	Y	Z	FIELD_VALUE
0.0641913911	0.5890421600	0.8453206319	0.0111903674
0.0616402742	0.5885520768	0.8421537716	0.0111468680
0.0591363304	0.5881437891	0.8389338726	0.0111043660
0.0567465671	0.5878944075	0.8356040070	0.0110636553
0.0544237158	0.5877221080	0.8322178998	0.0110256060
0.0522386944	0.5877045395	0.8287290143	0.0109913236
0.0501298685	0.5878023352	0.8251909992	0.0109620863
0.0480457742	0.5879869331	0.8216408529	0.0109393708
0.0458772465	0.5884504208	0.8181742470	0.0109248296
0.0427809303	0.5896534419	0.8153206052	0.0109196176
0.0402135150	0.5911440730	0.8145986847	0.0109217304
0.0369944447	0.5933047296	0.8135813439	0.0109303714
0.0339664806	0.5957059831	0.8125138619	0.0109443972
0.0311029620	0.5982904289	0.8114185215	0.0109622371
0.0283464579	0.6009843508	0.8103115593	0.0109820612
0.0257297001	0.6038122440	0.8091991524	0.0110021945
0.0231976305	0.6067168577	0.8080885802	0.0110211248
0.0207728978	0.6097146415	0.8069867837	0.0110376751
0.0184348804	0.6127849509	0.8058984182	0.0110511072
0.0161918435	0.6159317056	0.8048302722	0.0110612086
0.0140118101	0.6191266447	0.8037758898	0.0110683569
0.0119146797	0.6223839238	0.8027463326	0.0110735001
0.0098974587	0.6256958129	0.8017327021	0.0110781364
0.0079386080	0.6290360825	0.8006961412	0.0110844133
0.0059869250	0.6321813721	0.7991219464	0.0110949122
0.0038867000	0.6348102945	0.7968719980	0.0111135680
0.0012830924	0.6363260420	0.7941331787	0.0111451386
-0.0016730724	0.6370434791	0.7914297494	0.0111890775
-0.0047463023	0.6374118375	0.7887927718	0.0112394011
-0.0078558132	0.6375868748	0.7861804666	0.0112898543
-0.0109707226	0.6376996234	0.7835714219	0.0113358306
-0.0140827673	0.6377294742	0.7809562120	0.0113742011
-0.0171857175	0.6376942470	0.7783293659	0.0114029275
-0.0202788103	0.6376111472	0.7756910912	0.0114207398
-0.0233384715	0.6373663815	0.7730215776	0.0114267903
-0.0263981327	0.6371216157	0.7703520639	0.0114206057
-0.0294172117	0.6366888127	0.7676583991	0.0114018240
-0.0324252299	0.6362052419	0.7649606772	0.0113702971
-0.0353959876	0.6355686540	0.7622526363	0.0113259030
-0.0383418897	0.6348338181	0.7595421259	0.0112686258
-0.0412558554	0.6339856999	0.7568300491	0.0111985270
-0.0441698212	0.6331375816	0.7541179723	0.0111157942
-0.0470085038	0.6320558821	0.7514094399	0.0110205247
-0.0497978860	0.6308404624	0.7487068686	0.0109128388
-0.0525351866	0.6294955345	0.7460131006	0.0107929057
-0.0552179591	0.6280249858	0.7433310763	0.0106609303
-0.0578453860	0.6264349632	0.7406636191	0.0105170469
-0.0604169389	0.6247306675	0.7380137176	0.0103615490
-0.0629369813	0.6229246422	0.7353833188	0.0101947983
-0.0654107234	0.6210286199	0.7327740508	0.0100172403
-0.0678446498	0.6190544590	0.7301871458	0.0098295255
-0.0702462418	0.6170138850	0.7276234910	0.0096324773
-0.0726236249	0.6149181745	0.7250837456	0.0094271528
-0.0749852205	0.6127779444	0.7225684391	0.0092147903
-0.0773395128	0.6106030570	0.7200781040	0.0089967826
-0.0796938050	0.6084281696	0.7175877688	0.0087747526
-0.0820499580	0.6062061716	0.7151449597	0.0085503413
-0.0844218827	0.6039724375	0.7127305127	0.0083252970
-0.0868177025	0.6017359185	0.7103446538	0.0081014202
-0.0892450214	0.5995038694	0.7079890146	0.0078804245
-0.0917112013	0.5972831316	0.7056658215	0.0076639967
-0.0942234115	0.5950803553	0.7033778832	0.0074537140
-0.0967886520	0.5929021084	0.7011286685	0.0072510294
-0.0994137734	0.5907549636	0.6989224165	0.0070572577
-0.1021055020	0.5886455795	0.6967642874	0.0068735611
-0.1048705113	0.5865808175	0.6946605871	0.0067009834
-0.1076355207	0.5845160555	0.6925568869	0.0065405139
-0.1105469221	0.5825485370	0.6905696821	0.0063928933
-0.1135537629	0.5806498685	0.6886658230	0.0062588344
-0.1166607816	0.5788277593	0.6868578073	0.0061389388
-0.1198767092	0.5770942431	0.6851657076	0.0060337793
-0.1232126790	0.5754662222	0.6836183806	0.0059438379
-0.1266826329	0.5739694689	0.6822584485	0.0058695386
-0.1302200145	0.5725464540	0.6810054003	0.0058112743
-0.1339954819	0.5714616694	0.6802304478	0.0057690347
-0.1378721335	0.5706021932	0.6797452134	0.0057425622
-0.1429866695	0.5705506482	0.6801303200	0.0057306789
-0.1477581894	0.5722114759	0.6802166189	0.0057422495
-0.1514132339	0.5737544549	0.6797020679	0.0057682779
-0.1549558285	0.5753984724	0.6788110024	0.0058096676
-0.1584242372	0.5770901580	0.6777219055	0.0058665252
-0.1618142956	0.5788256096	0.6764543166	0.0059386216
-0.1624655000	0.5805155000	0.6808565000	0.0059545465
