X	Y	Z	FIELD_VALUE
0.2233480187	0.6680374042	1.0705717888	0.0120095464
0.2235017933	0.6657839826	1.0712176543	0.0120044597
0.2189493980	0.6637789655	1.0734278980	0.0120363047
0.2152511919	0.6624898164	1.0742650101	0.0120967489
0.2114990390	0.6612491674	1.0748955188	0.0121816698
0.2076829492	0.6601070587	1.0752519591	0.0122844438
0.2038565597	0.6589860165	1.0755574808	0.0123986248
0.2000055413	0.6579255803	1.0757351959	0.0125180498
0.1961354517	0.6569243194	1.0757997227	0.0126368761
0.1922516635	0.6559760519	1.0757679536	0.0127497700
0.1883495757	0.6551270994	1.0755676647	0.0128520242
0.1844424570	0.6543212452	1.0752939869	0.0129396614
0.1805308289	0.6535997055	1.0748739180	0.0130095836
0.1766198594	0.6529189309	1.0743798246	0.0130598020
0.1727103475	0.6522792217	1.0738182262	0.0130894826
0.1688202988	0.6517501643	1.0730303972	0.0130990487
0.1649302501	0.6512211070	1.0722425682	0.0130902264
0.1610780734	0.6507850283	1.0712244694	0.0130657567
0.1572397207	0.6503613416	1.0701457934	0.0130295691
0.1534356298	0.6499557603	1.0689357585	0.0129863861
0.1496615995	0.6495465228	1.0676287301	0.0129416168
0.1459306174	0.6491073517	1.0662033955	0.0129011056
0.1422712213	0.6485480603	1.0646299161	0.0128709285
0.1380246839	0.6475771414	1.0627034635	0.0128566056
0.1343826026	0.6446109923	1.0639135824	0.0128758058
0.1319007677	0.6421638187	1.0659544947	0.0129086833
0.1295623649	0.6397776288	1.0682427635	0.0129411530
0.1272686874	0.6374057279	1.0705954159	0.0129639392
0.1251325590	0.6350301528	1.0731001917	0.0129721135
0.1229964305	0.6326545778	1.0756049675	0.0129635670
0.1210323952	0.6302581129	1.0782378138	0.0129377465
0.1191180180	0.6278563618	1.0809049240	0.0128951475
0.1173130890	0.6254455407	1.0836450188	0.0128367104
0.1156243853	0.6230268199	1.0864570682	0.0127636061
0.1140591994	0.6206045288	1.0893424271	0.0126770502
0.1126266689	0.6181828771	1.0923022388	0.0125782055
0.1113249423	0.6157656841	1.0953308180	0.0124682118
0.1101478096	0.6133560058	1.0984206503	0.0123482530
0.1090816851	0.6109554752	1.1015615515	0.0122195834
0.1081034331	0.6085637430	1.1047405647	0.0120837337
0.1071781515	0.6061780130	1.1079416203	0.0119425839
0.1062573345	0.6037930631	1.1111447044	0.0117984020
0.1053365175	0.6014081132	1.1143477886	0.0116537051
0.1043118475	0.5990130753	1.1175081656	0.0115108707
0.1031168785	0.5966053608	1.1205922203	0.0113714633
0.1017237284	0.5941899955	1.1235779097	0.0112358785
0.1001590480	0.5917751340	1.1264703203	0.0111032481
0.0984887070	0.5893653921	1.1293025777	0.0109722378
0.0967859044	0.5869608306	1.1321185783	0.0108416034
0.0951100374	0.5845602556	1.1349557398	0.0107103406
0.0935012575	0.5821637152	1.1378384107	0.0105776428
0.0919831590	0.5797730640	1.1407792125	0.0104428030
0.0905674776	0.5773917011	1.1437829985	0.0103053570
0.0891517961	0.5750103383	1.1467867845	0.0101650259
0.0879338899	0.5726561751	1.1499057917	0.0100217609
0.0868252897	0.5703259242	1.1530879282	0.0098756637
0.0858137881	0.5680246451	1.1563275654	0.0097272819
0.0848892789	0.5657576013	1.1596211910	0.0095774384
0.0840400326	0.5635293297	1.1629651712	0.0094273211
0.0832518631	0.5613429045	1.1663550699	0.0092783776
0.0825070587	0.5591990286	1.1697848925	0.0091323440
0.0817827067	0.5570948671	1.1732460360	0.0089911614
0.0810479798	0.5550225223	1.1767256012	0.0088568166
0.0802597173	0.5529671941	1.1802034035	0.0087313929
0.0794714549	0.5509118660	1.1836812058	0.0086167306
0.0784706732	0.5488469189	1.1870928333	0.0085141391
0.0771487044	0.5467184579	1.1903393468	0.0084239393
0.0755774306	0.5445461263	1.1934299287	0.0083448844
0.0734663240	0.5423368817	1.1961164534	0.0082739657
0.0711148009	0.5401546901	1.1986026877	0.0082070842
0.0685055420	0.5380423376	1.2008651291	0.0081411618
0.0656375936	0.5360788585	1.2029239954	0.0080739615
0.0627148199	0.5341806164	1.2049655019	0.0080043375
0.0597332799	0.5323799488	1.2070107135	0.0079316383
0.0567327478	0.5306414667	1.2090839982	0.0078554075
0.0537278944	0.5289472550	1.2111900257	0.0077752779
0.0507256175	0.5272842520	1.2133268303	0.0076909281
0.0477288016	0.5256430329	1.2154900852	0.0076020935
0.0447381911	0.5240170058	1.2176750151	0.0075086119
0.0417534715	0.5224016251	1.2198771996	0.0074104218
0.0387738057	0.5207937617	1.2220927495	0.0073077080
0.0357981375	0.5191912222	1.2243182997	0.0072008473
0.0328253189	0.5175924083	1.2265508838	0.0070904864
0.0298525003	0.5159935944	1.2287834680	0.0069775992
0.0268827255	0.5143993611	1.2310239940	0.0068634436
0.0239124472	0.5128059189	1.2332644063	0.0067496255
0.0209399673	0.5112121661	1.2355014054	0.0066380482
0.0179633360	0.5096169873	1.2377312949	0.0065309900
0.0149799133	0.5080189614	1.2399490824	0.0064310416
0.0119857329	0.5064159632	1.2421471423	0.0063411516
0.0089739757	0.5048043258	1.2443120153	0.0062646701
0.0059515088	0.5031872841	1.2464562052	0.0062054045
0.0028584877	0.5015337815	1.2484560847	0.0061676466
0.0000038941	0.5000081457	1.2499934386	0.0061560732
0.0000000000	0.5000000000	1.2500000000	0.0061560733
