X	Y	Z	FIELD_VALUE
-0.1370393672	0.8249872380	1.1901165472	0.0138734891
-0.1369658057	0.8210213452	1.1906378267	0.0140677845
-0.1370286926	0.8170685685	1.1912591948	0.0142443537
-0.1371602045	0.8131252175	1.1919318261	0.0143936574
-0.1374107951	0.8092020106	1.1926901805	0.0145073727
-0.1377204039	0.8052895687	1.1934844082	0.0145788613
-0.1382340552	0.8014334663	1.1944454817	0.0146033140
-0.1387477065	0.7975773639	1.1954065551	0.0145783704
-0.1394579857	0.7937960773	1.1965391693	0.0145035989
-0.1402205369	0.7900370071	1.1977143818	0.0143809605
-0.1410855625	0.7863308899	1.1989908126	0.0142144090
-0.1420069352	0.7826590925	1.2003305629	0.0140095791
-0.1430341659	0.7790628574	1.2018027400	0.0137733803
-0.1441087452	0.7755082168	1.2033461868	0.0135135428
-0.1452758093	0.7720584365	1.2050651065	0.0132380585
-0.1464788987	0.7686729155	1.2068923803	0.0129546101
-0.1477089607	0.7653655149	1.2088508072	0.0126706224
-0.1489487189	0.7621472053	1.2109581182	0.0123925651
-0.1501743947	0.7590288425	1.2132310460	0.0121259228
-0.1513554667	0.7560226104	1.2156863522	0.0118750614
-0.1525365387	0.7530163784	1.2181416584	0.0116437700
-0.1535532317	0.7502648306	1.2209724230	0.0114340862
-0.1543923186	0.7476803418	1.2240284266	0.0112472078
-0.1549815743	0.7452898390	1.2273109024	0.0110837785
-0.1552288548	0.7431322652	1.2308088576	0.0109436172
-0.1550976040	0.7412149524	1.2344621478	0.0108256621
-0.1543136045	0.7396954712	1.2382281144	0.0107272339
-0.1531318066	0.7383989711	1.2419718005	0.0106447594
-0.1514005629	0.7373322312	1.2455588256	0.0105751793
-0.1495093842	0.7362209595	1.2490419710	0.0105160565
-0.1474557092	0.7349363253	1.2523563581	0.0104652871
-0.1452351772	0.7333184457	1.2553829677	0.0104194874
-0.1428051049	0.7310694914	1.2577179736	0.0103729695
-0.1403246320	0.7286032432	1.2597356180	0.0103188762
-0.1378161762	0.7259557261	1.2614422778	0.0102521588
-0.1352995004	0.7231865389	1.2629093027	0.0101695562
-0.1327862259	0.7203393087	1.2642111329	0.0100695901
-0.1302763916	0.7174854943	1.2655044871	0.0099519321
-0.1277727941	0.7146345550	1.2668177009	0.0098169876
-0.1252771018	0.7117974544	1.2681789220	0.0096657692
-0.1227913232	0.7089818342	1.2696066491	0.0094994967
-0.1203177563	0.7061933746	1.2711131206	0.0093196978
-0.1178441894	0.7034049149	1.2726195920	0.0091281601
-0.1153994348	0.7006773390	1.2742893306	0.0089266816
-0.1129742441	0.6979879156	1.2760545262	0.0087171745
-0.1105706582	0.6953377443	1.2779137730	0.0085016679
-0.1081906086	0.6927272197	1.2798645543	0.0082822010
-0.1058357211	0.6901556911	1.2819027800	0.0080608727
-0.1035072889	0.6876213980	1.2840230058	0.0078397769
-0.1012062637	0.6851214357	1.2862186414	0.0076210498
-0.0989333398	0.6826517363	1.2884822025	0.0074067103
-0.0966889933	0.6802070337	1.2908054092	0.0071988131
-0.0944735676	0.6777807896	1.2931792214	0.0069992658
-0.0922581419	0.6753545455	1.2955530337	0.0068099327
-0.0900985092	0.6729484623	1.2980037166	0.0066324874
-0.0879693623	0.6705351625	1.3004755699	0.0064684156
-0.0858715190	0.6681008209	1.3029540734	0.0063191367
-0.0838069559	0.6656283937	1.3054219620	0.0061857493
-0.0817791587	0.6630962508	1.3078569845	0.0060691579
-0.0797941539	0.6604767276	1.3102291093	0.0059699903
-0.0778624850	0.6577347184	1.3124964187	0.0058885034
-0.0759684551	0.6549052549	1.3146799819	0.0058247137
-0.0741769888	0.6518596073	1.3166291355	0.0057781676
-0.0725451730	0.6485460538	1.3182237044	0.0057479935
-0.0711281144	0.6449897358	1.3194248000	0.0057331381
-0.0705319460	0.6430187811	1.3198690687	0.0057311764
-0.0723090500	0.6480500478	1.3198166373	0.0057441085
-0.0738611673	0.6516988786	1.3203489274	0.0057712390
-0.0755116018	0.6552354588	1.3212529605	0.0058137473
-0.0772093076	0.6586971413	1.3223550457	0.0058717159
-0.0789494830	0.6620821202	1.3236303196	0.0059448933
-0.0805155000	0.6624655000	1.3191435000	0.0059547349
