X	Y	Z	FIELD_VALUE
0.1558622124	0.7314056762	0.9246454624	0.0102256574
0.1567216847	0.7275013587	0.9246866692	0.0103124247
0.1571508196	0.7235285723	0.9245517490	0.0104242105
0.1570866864	0.7195377693	0.9243111020	0.0105618366
0.1566880823	0.7155649098	0.9240989338	0.0107225213
0.1562303190	0.7115976954	0.9239022773	0.0109015407
0.1556757481	0.7076406956	0.9237603309	0.0110934946
0.1550684624	0.7036897281	0.9236865614	0.0112927847
0.1544371667	0.6997418925	0.9236900843	0.0114937700
0.1538014994	0.6957956530	0.9237777170	0.0116909637
0.1531753333	0.6918506659	0.9239550050	0.0118792144
0.1525686994	0.6879076223	0.9242274502	0.0120538802
0.1519950176	0.6839684850	0.9246146150	0.0122111241
0.1514521782	0.6800349812	0.9250998495	0.0123479266
0.1509383405	0.6761086381	0.9256741726	0.0124623709
0.1504478466	0.6721896435	0.9263206331	0.0125537210
0.1500011170	0.6682884596	0.9271040235	0.0126224954
0.1495844434	0.6644054807	0.9279960803	0.0126704403
0.1491908048	0.6605492801	0.9290164141	0.0127004934
0.1488093144	0.6567162854	0.9301322412	0.0127165803
0.1484215060	0.6529178028	0.9313674729	0.0127234749
0.1479947907	0.6491620522	0.9327246482	0.0127265751
0.1473762476	0.6454378336	0.9340958923	0.0127317240
0.1461542888	0.6417275287	0.9349828190	0.0127459573
0.1438792950	0.6386743253	0.9337123889	0.0127798594
0.1415405510	0.6360986274	0.9316597464	0.0128279155
0.1392047087	0.6337396831	0.9293382032	0.0128764307
0.1368689740	0.6314526524	0.9269396786	0.0129159193
0.1345286305	0.6292474830	0.9244640277	0.0129411703
0.1321549548	0.6272479077	0.9218378216	0.0129497911
0.1297812792	0.6252483324	0.9192116156	0.0129411619
0.1273751433	0.6234745459	0.9164450922	0.0129157050
0.1249632846	0.6217667137	0.9136391938	0.0128743607
0.1225424065	0.6201975178	0.9107549126	0.0128184875
0.1201140420	0.6187665790	0.9078002417	0.0127495030
0.1176831370	0.6174728248	0.9047798819	0.0126690209
0.1152527344	0.6163083853	0.9017024779	0.0125787784
0.1128237772	0.6152539332	0.8985810906	0.0124808768
0.1103939289	0.6142736839	0.8954342972	0.0123778711
0.1079565789	0.6133087063	0.8922886783	0.0122729455
0.1055013588	0.6122703700	0.8891837804	0.0121698124
0.1030196933	0.6110464571	0.8861766674	0.0120721186
0.1005155244	0.6095463080	0.8833299569	0.0119823441
0.0980047698	0.6077690980	0.8806687805	0.0119009365
0.0954961507	0.6058061822	0.8781509905	0.0118270487
0.0929849880	0.6037904653	0.8756817241	0.0117596766
0.0904665529	0.6017562570	0.8732370902	0.0116981402
0.0879198887	0.5998217033	0.8707370000	0.0116418473
0.0853467848	0.5980352007	0.8681482372	0.0115901460
0.0827495141	0.5964028823	0.8654764551	0.0115422970
0.0801391669	0.5948645446	0.8627583579	0.0114975303
0.0775068451	0.5935233636	0.8599513242	0.0114550813
0.0748648366	0.5923393385	0.8570781894	0.0114143085
0.0722224204	0.5912464819	0.8541664928	0.0113746505
0.0695932972	0.5903396166	0.8511735085	0.0113357664
0.0669960734	0.5895754526	0.8481079026	0.0112974972
0.0644281849	0.5888927045	0.8449949621	0.0112599606
0.0619446952	0.5883733056	0.8417752424	0.0112235039
0.0595606944	0.5879762804	0.8384564716	0.0111886697
0.0572488805	0.5876484930	0.8350746327	0.0111562556
0.0551104249	0.5874590483	0.8315600478	0.0111271864
0.0530954592	0.5873529799	0.8279633783	0.0111026274
0.0512434259	0.5873686517	0.8242712014	0.0110839630
0.0494388835	0.5874965569	0.8205559296	0.0110729516
0.0480839900	0.5877630221	0.8183318637	0.0110708536
0.0458213381	0.5887753585	0.8179628927	0.0110725317
0.0423469021	0.5906027343	0.8171741182	0.0110820996
0.0390585351	0.5927039060	0.8162682529	0.0110995257
0.0359691295	0.5950633828	0.8152949383	0.0111236275
0.0329996230	0.5975610019	0.8142911475	0.0111528512
0.0301720464	0.6002097248	0.8132632261	0.0111853833
0.0274770541	0.6029890554	0.8122230910	0.0112193111
0.0249190578	0.6058952837	0.8111839199	0.0112528997
0.0224444809	0.6088749215	0.8101511765	0.0112846048
0.0200728364	0.6119416874	0.8091332490	0.0113132917
0.0178167697	0.6151019869	0.8081410244	0.0113382616
0.0156348276	0.6183194372	0.8071684352	0.0113593847
0.0135473771	0.6216059442	0.8062217136	0.0113771397
0.0115650072	0.6249590721	0.8052834487	0.0113926204
0.0097001131	0.6283487693	0.8042330367	0.0114075354
0.0079686503	0.6317074298	0.8028721920	0.0114242543
0.0063755192	0.6349319353	0.8010527573	0.0114459536
0.0045592583	0.6374257791	0.7984029690	0.0114777036
0.0021295916	0.6389825352	0.7955193924	0.0115271957
-0.0007398226	0.6398045436	0.7927476588	0.0115967961
-0.0037986380	0.6402099407	0.7900984110	0.0116806849
-0.0069068078	0.6404455882	0.7874895486	0.0117714716
-0.0100190523	0.6404875886	0.7848747782	0.0118635918
-0.0131312968	0.6405295890	0.7822600078	0.0119534128
-0.0162313856	0.6404829611	0.7796296883	0.0120386166
-0.0193122459	0.6403472346	0.7769782738	0.0121179525
-0.0223690006	0.6401146846	0.7743039628	0.0121907205
-0.0253970043	0.6397739514	0.7716068228	0.0122566571
-0.0283907853	0.6393119686	0.7688878784	0.0123156936
-0.0313433703	0.6387149243	0.7661486541	0.0123678695
-0.0342468893	0.6379664109	0.7633929237	0.0124132897
-0.0370823876	0.6370391796	0.7606193440	0.0124520700
-0.0398753320	0.6360072665	0.7578390332	0.0124842425
-0.0425802788	0.6347817189	0.7550496218	0.0125097523
-0.0452179822	0.6334138123	0.7522621463	0.0125284725
-0.0478002607	0.6319442258	0.7494745150	0.0125400318
-0.0502310085	0.6302082744	0.7467052951	0.0125440071
-0.0526617563	0.6284723229	0.7439360752	0.0125398612
-0.0549538747	0.6265121529	0.7412011860	0.0125269298
-0.0572084644	0.6244902239	0.7384812868	0.0125046041
-0.0594368121	0.6224249564	0.7357732896	0.0124723322
-0.0616118721	0.6202664794	0.7330973713	0.0124296606
-0.0637869322	0.6181080024	0.7304214529	0.0123763169
-0.0659247317	0.6158701740	0.7277839880	0.0123122650
-0.0680511908	0.6135985659	0.7251680139	0.0122377595
-0.0701722318	0.6112998915	0.7225730220	0.0121534307
-0.0722897409	0.6089776708	0.7199977382	0.0120603865
-0.0743992561	0.6066320067	0.7174384515	0.0119603579
-0.0764842811	0.6042552740	0.7148885153	0.0118559146
-0.0785057323	0.6018268897	0.7123358395	0.0117506521
-0.0804526631	0.5993486715	0.7097722946	0.0116494426
-0.0821348938	0.5967184738	0.7071700152	0.0115579883
-0.0832640345	0.5938415589	0.7045271077	0.0114806007
-0.0836718859	0.5907256116	0.7019515955	0.0114170553
-0.0835561014	0.5874315963	0.6995936577	0.0113635280
-0.0833950208	0.5841048361	0.6972891337	0.0113168127
-0.0831675400	0.5806244314	0.6952526963	0.0112750240
-0.0830113256	0.5770895747	0.6933131193	0.0112369485
-0.0830227616	0.5734682376	0.6915478208	0.0112019108
-0.0831280524	0.5698147622	0.6898594794	0.0111696722
-0.0834141860	0.5661153110	0.6883081802	0.0111405984
-0.0838687563	0.5623925197	0.6868649442	0.0111153395
-0.0845162647	0.5586573921	0.6855412663	0.0110949065
-0.0853732726	0.5549141833	0.6843818597	0.0110804243
-0.0870801053	0.5495841552	0.6832430354	0.0110722980
-0.0866297579	0.5521325870	0.6793524303	0.0110794266
-0.0865423142	0.5539804728	0.6756590853	0.0110961015
-0.0865851423	0.5558807764	0.6719938761	0.0111202591
-0.0867418493	0.5578960611	0.6683994101	0.0111500164
-0.0870437071	0.5600694509	0.6649167730	0.0111839467
-0.0874147225	0.5623118656	0.6614893478	0.0112208259
-0.0879010441	0.5646529139	0.6581503401	0.0112597635
-0.0885077986	0.5670734166	0.6548953144	0.0113000151
-0.0892405689	0.5695537802	0.6517183166	0.0113411710
-0.0901073918	0.5720754588	0.6486141178	0.0113830282
-0.0911713373	0.5746251792	0.6456027515	0.0114257065
-0.0922848445	0.5771789699	0.6426146787	0.0114694801
-0.0935944977	0.5797345469	0.6397159648	0.0115148625
-0.0950019222	0.5822858504	0.6368632876	0.0115624770
-0.0966081442	0.5848217932	0.6341115518	0.0116131130
-0.0983144069	0.5873474882	0.6314155318	0.0116675681
-0.1002386392	0.5898466051	0.6288554097	0.0117266412
-0.1022971966	0.5923250644	0.6263886438	0.0117911275
-0.1044575014	0.5947850699	0.6239974598	0.0118616764
-0.1068071236	0.5972025017	0.6217577963	0.0119388031
-0.1093242556	0.5995711101	0.6196638594	0.0120229652
-0.1120084948	0.6018782128	0.6177265927	0.0121143931
-0.1148597265	0.6041088736	0.6159585764	0.0122131441
-0.1178735778	0.6062480727	0.6143698108	0.0123190395
-0.1210413682	0.6082820042	0.6129670052	0.0124315892
-0.1244666221	0.6100851168	0.6119247413	0.0125500778
-0.1278918761	0.6118882295	0.6108824774	0.0126734322
-0.1314265022	0.6135649397	0.6100237888	0.0127995802
-0.1350538026	0.6151140022	0.6093428067	0.0129263142
-0.1387576928	0.6165369807	0.6088319993	0.0130508827
-0.1425233402	0.6178376066	0.6084829093	0.0131701126
-0.1463374700	0.6190211901	0.6082865794	0.0132805148
-0.1501884217	0.6200942878	0.6082336154	0.0133784150
-0.1540660009	0.6210651003	0.6083133496	0.0134600796
-0.1579613284	0.6219451254	0.6085108786	0.0135219671
-0.1618665188	0.6227556924	0.6087989513	0.0135609143
-0.1657814132	0.6233889002	0.6093268207	0.0135743619
-0.1696963075	0.6240221080	0.6098546901	0.0135604497
-0.1736004235	0.6244970721	0.6106034153	0.0135180906
-0.1774966925	0.6249211865	0.6114260349	0.0134471498
-0.1813803440	0.6252871363	0.6123388332	0.0133484760
-0.1852477910	0.6255943582	0.6133450758	0.0132238024
-0.1890958335	0.6258466125	0.6144443924	0.0130756593
-0.1929218128	0.6260495092	0.6156346660	0.0129072878
-0.1967235670	0.6262102007	0.6169129742	0.0127224563
-0.2004994710	0.6263375275	0.6182757727	0.0125252212
-0.2042485128	0.6264424434	0.6197188162	0.0123198337
-0.2079703976	0.6265386782	0.6212369033	0.0121104975
-0.2116922824	0.6266349130	0.6227549904	0.0119013601
-0.2153614196	0.6267481091	0.6244054699	0.0116960696
-0.2190062385	0.6269124807	0.6261089371	0.0114978345
-0.2226294769	0.6271619331	0.6278507440	0.0113093663
-0.2262327867	0.6275384307	0.6296125391	0.0111325802
-0.2298147789	0.6280908457	0.6313711761	0.0109685165
-0.2333676960	0.6288689820	0.6331008984	0.0108171638
-0.2368747115	0.6299110285	0.6347808412	0.0106774724
-0.2403111269	0.6312283188	0.6364085226	0.0105476498
-0.2436501362	0.6327984798	0.6380126214	0.0104255941
-0.2468675308	0.6345729034	0.6396549136	0.0103095644
-0.2499404989	0.6364912727	0.6414174232	0.0101980252
-0.2528446165	0.6384933288	0.6433785717	0.0100894288
-0.2555572050	0.6405266843	0.6455869937	0.0099818704
-0.2580678608	0.6425532170	0.6480471900	0.0098729680
-0.2603860990	0.6445522852	0.6507270432	0.0097601832
-0.2625385671	0.6465180160	0.6535783452	0.0096412808
-0.2645594313	0.6484530243	0.6565543275	0.0095144995
-0.2664818249	0.6503627253	0.6596176236	0.0093787021
-0.2683335268	0.6522521678	0.6627412556	0.0092332812
-0.2701359968	0.6541248972	0.6659068067	0.0090781574
-0.2719041428	0.6559823526	0.6691030029	0.0089136829
-0.2736722889	0.6578398081	0.6722991991	0.0087406068
-0.2753999418	0.6596704132	0.6755360061	0.0085599868
-0.2771203361	0.6614855630	0.6787864346	0.0083731771
-0.2788386433	0.6632841654	0.6820480314	0.0081817596
-0.2805579173	0.6650642552	0.6853200870	0.0079874569
-0.2822803870	0.6668234926	0.6886025476	0.0077921085
-0.2840077288	0.6685592635	0.6918957767	0.0075975544
-0.2857411715	0.6702686641	0.6952004832	0.0074056618
-0.2874815122	0.6719484941	0.6985176953	0.0072182461
-0.2892291033	0.6735952574	0.7018487438	0.0070369768
-0.2909837279	0.6752051610	0.7051953074	0.0068634351
-0.2927383524	0.6768150647	0.7085418709	0.0066990937
-0.2945041437	0.6783484972	0.7119208980	0.0065452009
-0.2962726728	0.6798310328	0.7153229572	0.0064028076
-0.2980392269	0.6812586695	0.7187515254	0.0062728867
-0.2997968082	0.6826254769	0.7222118729	0.0061562532
-0.3015347032	0.6839244045	0.7257111906	0.0060535213
-0.3032366003	0.6851469310	0.7292592718	0.0059652435
-0.3048772848	0.6862819595	0.7328696830	0.0058918381
-0.3064173726	0.6873140604	0.7365608554	0.0058334837
-0.3079114103	0.6883072319	0.7402840389	0.0057903104
-0.3091157929	0.6890886631	0.7441723407	0.0057622039
-0.3101721221	0.6898227135	0.7500105183	0.0057474348
-0.3106062140	0.6894700754	0.7525538564	0.0057502665
-0.3117995524	0.6881135461	0.7562703709	0.0057671802
-0.3187890000	0.6812110000	0.7500000000	0.0058556052
