X	Y	Z	FIELD_VALUE
0.0540391139	0.0807527735	0.4281432349	0.0088073604
0.0519815908	0.0799997665	0.4316281040	0.0086858183
0.0499428346	0.0791016626	0.4350875315	0.0085757374
0.0478566179	0.0779398140	0.4384289488	0.0084779903
0.0457345134	0.0765999596	0.4416720171	0.0083924027
0.0435432803	0.0747842911	0.4445983234	0.0083170286
0.0413476027	0.0726027005	0.4472353199	0.0082481174
0.0392059978	0.0700900945	0.4495850188	0.0081818696
0.0371607690	0.0673431621	0.4517346542	0.0081154520
0.0352216675	0.0644554683	0.4537886329	0.0080471753
0.0334117442	0.0614772338	0.4558301994	0.0079761907
0.0316467845	0.0584843011	0.4578910821	0.0079019230
0.0299297698	0.0554824437	0.4599816380	0.0078239645
0.0282489509	0.0524796664	0.4621024822	0.0077419875
0.0265681320	0.0494768891	0.4642233263	0.0076556954
0.0249373841	0.0464808213	0.4663962841	0.0075648408
0.0233193740	0.0434915007	0.4685895776	0.0074692920
0.0217100338	0.0405082051	0.4707986493	0.0073690882
0.0201067531	0.0375298682	0.4730197388	0.0072644949
0.0185077179	0.0345553132	0.4752496378	0.0071559971
0.0169115942	0.0315833279	0.4774855146	0.0070443626
0.0153173331	0.0286126832	0.4797247664	0.0069306943
0.0137240005	0.0256420693	0.4819647801	0.0068163963
0.0121307004	0.0226700130	0.4842027404	0.0067031811
0.0105364128	0.0196947260	0.4864352688	0.0065931217
0.0089421251	0.0167194391	0.4886677972	0.0064886287
0.0073435331	0.0137335211	0.4908814911	0.0063924404
0.0057392773	0.0107356466	0.4930730775	0.0063076649
0.0041253312	0.0077183155	0.4952276299	0.0062378326
0.0024907424	0.0046608363	0.4973023421	0.0061869373
0.0000000000	0.0000000000	0.5000000000	0.0061562188
